TIME,Q,SAL,TEMP,T1,SS1,AGE,OXY,SIL,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,CY,CYr,CYin,CYip,CH,CHin,CHip,CR,CRin,CRip,ED,EDin,EDip,LD,LDin,LDip,CGM,CGMip,BIVF
13/07/2003 04:00:00,75.1,0.283,20.7,0,1419.8,0,139.688,110.333,1.429,60.714,1.613,0.1613,166.667,16.667,27.857,12.143,0.116,14.071,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
13/07/2003 12:00:00,66.8,0.283,18.8,0,1710.7,0,145.156,114,1.429,76.429,1.613,0.1613,166.667,16.667,28.571,12.143,0.116,28.142,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
13/07/2003 19:59:00,60,0.283,22,0,1423.2,0,136.094,122.667,1.429,68.571,1.645,0.1645,166.667,16.667,34.286,15,0.119,15.316,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
14/07/2003 04:00:00,53.1,0.283,21.4,0,1584,0,137.813,123.667,1.429,83.571,1.903,0.1903,166.667,16.667,31.429,13.571,0.139,17.813,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
14/07/2003 12:00:00,47.6,0.283,20.6,0,1656.4,0,140,121.333,1.429,85,1.677,0.1677,166.667,16.667,31.429,13.571,0.123,18.706,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
14/07/2003 19:59:00,43.2,0.283,23.51,0,1222.6,0,132.344,142.833,1.429,87.143,0.258,0.0258,166.667,16.667,25.714,10.714,0.019,15.161,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
15/07/2003 04:00:00,40.3,0.283,22.2,0,1433.4,0,135.625,144.5,1.429,97.857,0.194,0.0194,166.667,16.667,24.286,10.714,0.016,11.155,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
15/07/2003 12:00:00,38.5,0.283,21.1,0,932.8,0,138.594,143.5,1.429,100.714,0.194,0.0194,166.667,16.667,23.571,10,0.013,9.742,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
15/07/2003 19:59:00,36.3,0.283,22.2,0,1069.4,0,135.625,142.167,1.429,98.571,0.194,0.0194,166.667,16.667,25,10.714,0.013,10.035,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
16/07/2003 04:00:00,34.2,0.283,22.7,0,809.5,0,134.375,144.833,1.429,115,0.226,0.0226,166.667,16.667,18.571,7.857,0.016,8.232,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
16/07/2003 12:00:00,31.7,0.283,22,0,1148.2,0,136.094,148.333,1.429,119.286,0.194,0.0194,166.667,16.667,28.571,12.143,0.016,10.045,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
16/07/2003 19:59:00,30.1,0.283,24.5,0,1012.5,0,129.844,144.333,1.429,130.714,0.226,0.0226,166.667,16.667,30,12.857,0.016,11.423,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
17/07/2003 19:59:00,22.8,0.283,21.4,0,861.1,0,137.813,146.667,1.429,137.143,0.129,0.0129,166.667,16.667,30.714,13.571,0.01,9.352,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
18/07/2003 19:59:00,16.8,0.283,23.81,0,197.3,0,131.563,141.333,1.429,150,0.161,0.0161,166.667,16.667,27.857,12.143,0.013,4.39,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
19/07/2003 19:59:00,14.2,0.283,20.6,0,161.2,0,140,147.167,1.429,170.714,0.129,0.0129,166.667,16.667,29.286,12.857,0.01,4,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
20/07/2003 19:59:00,11.9,0.283,21.9,0,79.5,0,136.406,146.167,1.429,170.714,0.097,0.0097,166.667,16.667,28.571,12.143,0.006,2.948,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
21/07/2003 12:00:00,11.3,0.283,20.5,0,68.2,0,140.156,141.333,1.429,169.286,0.194,0.0194,166.667,16.667,28.571,12.143,0.013,2.99,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
21/07/2003 19:59:00,10.6,0.283,24.3,0,31.8,0,130.313,144.833,1.429,205,1.903,0.1903,166.667,16.667,30,12.857,0.135,2.323,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
22/07/2003 12:00:00,96,0.283,20.7,0,1735.5,0,139.688,91.333,1.429,101.429,0.419,0.0419,166.667,16.667,56.429,24.286,0.029,16.926,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
22/07/2003 19:59:00,95.4,0.283,22.2,0,875.9,0,135.625,119.833,1.429,140,0.355,0.0355,166.667,16.667,37.857,16.429,0.026,12.635,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
23/07/2003 04:00:00,223.5,0.283,20.41,0,4460,0,140.469,77.667,1.429,36.429,0.258,0.0258,166.667,16.667,69.286,30,0.019,42.745,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
23/07/2003 12:00:00,356.1,0.283,18.3,0,1798.4,0,146.563,82.5,1.429,43.571,0.226,0.0226,166.667,16.667,42.143,17.857,0.016,23.59,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
23/07/2003 19:59:00,391.8,0.283,20.7,0,461,0,139.688,88.5,1.429,35.714,0.323,0.0323,166.667,16.667,18.571,7.857,0.023,10.826,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
24/07/2003 04:00:00,312.6,0.283,19.11,0,162.6,0,144.219,109.5,1.429,35,0.129,0.0129,166.667,16.667,11.429,5,0.01,5.694,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
24/07/2003 12:00:00,260.2,0.283,18.7,0,302.8,0,145.469,103.833,1.429,30.714,0.194,0.0194,166.667,16.667,11.429,5,0.013,6.458,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
24/07/2003 19:59:00,229.4,0.283,22.2,0,313.1,0,135.625,107.5,1.429,32.143,0.29,0.029,166.667,16.667,19.286,8.571,0.019,7.687,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
25/07/2003 04:00:00,191.6,0.283,19.8,0,386.4,0,142.188,109.833,1.429,45.714,0.161,0.0161,166.667,16.667,18.571,7.857,0.01,7.629,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
25/07/2003 12:00:00,155,0.283,20.3,0,435,0,140.781,110.5,1.429,43.571,0.129,0.0129,166.667,16.667,20.714,8.571,0.01,7.832,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
25/07/2003 19:59:00,132.1,0.283,22.7,0,335.9,0,134.375,118.167,1.429,58.571,0.194,0.0194,166.667,16.667,18.571,7.857,0.013,6.358,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
26/07/2003 04:00:00,120.9,0.283,22.6,0,368,0,134.531,117.333,1.429,47.857,0.129,0.0129,166.667,16.667,20,8.571,0.01,6.971,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
26/07/2003 12:00:00,104,0.283,20.7,0,361,0,139.688,109,1.429,50.714,0.161,0.0161,166.667,16.667,19.286,8.571,0.013,8.206,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
26/07/2003 19:59:00,92.7,0.283,24.6,0,295.9,0,129.688,110.833,1.429,54.286,0.161,0.0161,166.667,16.667,18.571,7.857,0.013,5.813,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
27/07/2003 19:59:00,66.4,0.283,24,0,209.5,0,131.094,118.833,1.429,67.857,0.161,0.0161,166.667,16.667,17.857,7.857,0.013,4.013,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
28/07/2003 12:00:00,54.1,0.283,23.7,0,195.5,0,131.875,121.833,1.429,75,0.29,0.029,166.667,16.667,17.857,7.857,0.019,3.945,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
28/07/2003 19:59:00,55,0.283,23.8,0,477.2,0,131.563,129,1.429,71.429,1.032,0.1032,166.667,16.667,23.571,10,0.074,6.048,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
29/07/2003 04:00:00,168.9,0.283,22.1,0,1619.4,0,135.938,106.667,1.429,45.714,0.226,0.0226,166.667,16.667,50.714,21.429,0.016,18.097,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
29/07/2003 12:00:00,171.1,0.283,19.5,0,549.2,0,143.125,114,1.429,52.143,0.806,0.0806,166.667,16.667,30,12.857,0.058,7.519,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
29/07/2003 19:59:00,102.6,0.283,19.6,0,266.7,0,142.813,129,1.429,57.143,0.677,0.0677,166.667,16.667,18.571,7.857,0.048,4.445,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
30/07/2003 04:00:00,92.7,0.283,19.9,0,222.7,0,141.875,130,1.429,67.143,0.581,0.0581,166.667,16.667,16.429,7.143,0.042,4.142,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
30/07/2003 12:00:00,79.6,0.283,20.7,0,167.1,0,139.688,131.833,1.429,52.857,1.194,0.1194,166.667,16.667,16.429,7.143,0.084,3.19,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
30/07/2003 19:59:00,60.6,0.283,21.91,0,205.9,0,136.406,124,1.429,49.286,1.032,0.1032,166.667,16.667,13.571,5.714,0.074,3.274,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
31/07/2003 19:59:00,43.2,0.283,22.7,0,157,0,134.375,125.667,1.429,65,1.129,0.1129,166.667,16.667,15,6.429,0.081,2.823,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
01/08/2003 19:59:00,34.8,0.283,23.8,0,115.3,0,131.563,137.333,1.429,94.286,1.806,0.1806,166.667,16.667,20,8.571,0.129,2.432,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
02/08/2003 19:59:00,36.3,0.283,24,0,116.3,0,131.094,123.833,1.429,85,1.516,0.1516,166.667,16.667,17.143,7.143,0.11,2.458,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
03/08/2003 19:59:00,32.3,0.283,22.9,0,87.8,0,133.75,133.167,1.429,111.429,1.548,0.1548,166.667,16.667,20,8.571,0.11,2.197,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
04/08/2003 12:00:00,27.2,0.283,21.7,0,89,0,137.031,139.333,1.429,110.714,1.806,0.1806,166.667,16.667,20.714,8.571,0.129,1.974,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
04/08/2003 19:59:00,26.8,0.283,21.8,0,95.9,0,136.719,143.5,1.429,128.571,2.774,0.2774,166.667,16.667,22.143,9.286,0.2,1.674,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
05/08/2003 19:59:00,23.9,0.283,22.7,0,67.4,0,134.375,138.167,1.429,140,2.839,0.2839,166.667,16.667,25.714,10.714,0.203,1.732,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
06/08/2003 19:59:00,36.7,0.283,22.01,0,137.5,0,136.094,142.333,1.429,139.286,3.226,0.3226,166.667,16.667,27.857,12.143,0.232,2.516,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
07/08/2003 04:00:00,29.6,0.283,22.3,0,162,0,135.313,128.5,1.429,110.714,1.806,0.1806,166.667,16.667,20.714,9.286,0.129,2.774,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
07/08/2003 12:00:00,26.8,0.283,21.9,0,81.2,0,136.406,138,1.429,112.143,2.161,0.2161,166.667,16.667,22.143,9.286,0.155,1.745,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
07/08/2003 19:59:00,28.2,0.283,23.5,0,72.7,0,132.344,138.833,1.429,132.857,2.742,0.2742,166.667,16.667,21.429,9.286,0.197,1.513,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
08/08/2003 19:59:00,44.7,0.283,23.5,0,287.3,0,132.344,132,1.429,131.429,2.484,0.2484,166.667,16.667,27.143,11.429,0.177,4.09,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
09/08/2003 04:00:00,38.5,0.283,23.7,0,184.8,0,131.875,137.667,1.429,113.571,2.839,0.2839,166.667,16.667,22.143,9.286,0.203,3.581,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
09/08/2003 12:00:00,33.6,0.283,21.8,0,124.8,0,136.719,138,1.429,122.857,3.355,0.3355,166.667,16.667,21.429,9.286,0.242,3.016,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
09/08/2003 19:59:00,50.5,0.283,23.5,0,268.7,0,132.344,125.333,1.429,91.429,1.839,0.1839,166.667,16.667,23.571,10,0.132,4.174,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
10/08/2003 04:00:00,33.6,0.283,21.51,0,102.3,0,137.5,129.667,1.429,87.857,1.871,0.1871,166.667,16.667,20.714,8.571,0.135,2.532,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
10/08/2003 12:00:00,30.3,0.283,20.5,0,67.7,0,140.156,132.833,1.429,102.143,2.194,0.2194,166.667,16.667,18.571,7.857,0.158,1.913,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
10/08/2003 19:59:00,27.8,0.283,22.2,0,57.2,0,135.625,138.333,1.429,125,2.548,0.2548,166.667,16.667,19.286,7.857,0.184,1.729,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
11/08/2003 04:00:00,39.6,0.283,22.41,0,112.2,0,135.156,140,1.429,109.286,2.677,0.2677,166.667,16.667,20,8.571,0.194,2.377,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
11/08/2003 12:00:00,34.7,0.283,20.4,0,136.4,0,140.469,131.5,1.429,105.714,2.71,0.271,166.667,16.667,25.714,10.714,0.194,3.09,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
11/08/2003 19:59:00,28.5,0.283,22.6,0,60.2,0,134.531,128,1.429,101.429,2.774,0.2774,166.667,16.667,20.714,9.286,0.2,1.768,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
12/08/2003 19:59:00,22.8,0.283,23,0,49.9,0,133.594,129.667,1.429,153.571,3.548,0.3548,166.667,16.667,27.143,11.429,0.255,1.339,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
13/08/2003 19:59:00,19.5,0.283,23,0,43.4,0,133.594,137.167,1.429,142.143,3.419,0.3419,166.667,16.667,25,10.714,0.245,1.284,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
14/08/2003 19:59:00,16.3,0.283,23.5,0,41.6,0,132.344,132.667,1.429,127.143,2.29,0.229,166.667,16.667,24.286,10.714,0.165,1.674,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
15/08/2003 19:59:00,14.5,0.283,26.6,0,29.3,0,125,131,1.429,147.857,2.613,0.2613,166.667,16.667,27.143,11.429,0.187,1.842,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
16/08/2003 19:59:00,15.2,0.283,25.8,0,70.4,0,126.875,129.667,1.429,162.857,2.71,0.271,166.667,16.667,28.571,12.143,0.194,1.897,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
17/08/2003 19:59:00,12.5,0.283,25.49,0,40.3,0,127.5,134,1.429,181.429,4.032,0.4032,166.667,16.667,30.714,13.571,0.29,1.384,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
18/08/2003 12:00:00,13.7,0.283,21.9,0,29,0,136.406,129.5,1.429,160.714,3.387,0.3387,166.667,16.667,30,12.857,0.242,1.506,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
18/08/2003 19:59:00,11.9,0.283,21.8,0,32.6,0,136.719,137,1.429,199.286,3.774,0.3774,166.667,16.667,28.571,12.143,0.271,1.155,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
19/08/2003 19:59:00,11,0.283,22.2,0,22.1,0,135.625,139.333,1.429,200,3.968,0.3968,166.667,16.667,32.857,14.286,0.287,1.087,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
20/08/2003 19:59:00,10.1,0.283,23.5,0,22.6,0,132.344,137.833,1.429,206.429,4.355,0.4355,166.667,16.667,32.857,14.286,0.313,1.148,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
21/08/2003 19:59:00,9,0.283,25.8,0,18.2,0,126.875,129.833,1.429,197.143,3.484,0.3484,166.667,16.667,30,12.857,0.252,1.032,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
22/08/2003 19:59:00,8.6,0.283,27.2,0,278.7,0,123.594,115.833,1.429,240,3.194,0.3194,166.667,16.667,41.429,17.857,0.229,4.513,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
23/08/2003 19:59:00,8.2,0.283,23.6,0,22.4,0,132.031,120.333,1.429,237.143,4.581,0.4581,166.667,16.667,36.429,15.714,0.329,1.281,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
24/08/2003 19:59:00,7.7,0.283,21.9,0,21.8,0,136.406,127.5,1.429,241.429,3.871,0.3871,166.667,16.667,37.857,16.429,0.277,1.242,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
25/08/2003 04:00:00,8.3,0.283,21.4,0,17.5,0,137.813,124,1.429,230.714,3.871,0.3871,166.667,16.667,37.143,15.714,0.277,1.187,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
25/08/2003 19:59:00,7.3,0.283,22.2,0,13.5,0,135.625,104.667,1.429,254.286,3.613,0.3613,166.667,16.667,37.143,15.714,0.258,0.771,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
26/08/2003 19:59:00,7.2,0.283,24.9,0,11.2,0,128.906,97.667,1.429,263.571,3.677,0.3677,166.667,16.667,40.714,17.143,0.265,1.168,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
27/08/2003 19:59:00,12,0.283,24.6,0,47.3,0,129.688,90.5,1.429,284.286,4.29,0.429,166.667,16.667,44.286,18.571,0.31,1.642,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
28/08/2003 12:00:00,35,0.283,23.4,0,136.9,0,132.5,113.167,1.429,257.857,5.581,0.5581,166.667,16.667,35.714,15,0.4,2.9,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
28/08/2003 19:59:00,32.2,0.283,25,0,1278.7,0,128.75,100.333,1.429,172.857,1.419,0.1419,166.667,16.667,52.857,22.857,0.1,15.303,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
29/08/2003 04:00:00,20.4,0.283,21.7,0,184,0,137.031,105.667,1.429,152.857,2.742,0.2742,166.667,16.667,27.857,12.143,0.197,2.935,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
29/08/2003 12:00:00,15.4,0.283,21.3,0,95.6,0,137.969,108.667,1.429,155.714,2.71,0.271,166.667,16.667,24.286,10.714,0.194,2.223,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
29/08/2003 19:59:00,13.9,0.283,23,0,69.7,0,133.594,106.167,1.429,144.286,2.677,0.2677,166.667,16.667,23.571,10,0.19,1.874,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
30/08/2003 12:00:00,12.7,0.283,24.2,0,45,0,130.625,111.333,1.429,207.857,3.548,0.3548,166.667,16.667,32.857,14.286,0.255,1.539,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
30/08/2003 19:59:00,27.5,0.283,24.3,0,504.8,0,130.313,85.333,1.429,185,2.581,0.2581,166.667,16.667,41.429,17.857,0.184,8.339,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
31/08/2003 04:00:00,29.8,0.283,22.22,0,219.9,0,135.625,95.667,1.429,155,3,0.3,166.667,16.667,29.286,12.857,0.216,4.116,1.667,1000,0.251622642,0.015726415,0,0,0,11.667,1.761056604,0.110066038,8.333,1.257811321,0.078613208,60,9.056603774,0.566037736,0,0,0
