TIME,Q,SAL,TEMP,T1,SS1,AGE,OXY,SIL,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,CY,CYr,CYin,CYip,CH,CHin,CHip,CR,CRin,CRip,ED,EDin,EDip,LD,LDin,LDip,CGM,CGMip,BIVF
30/01/2004 00:00:00,51.38,0.02,1,0,25,0,221.875,85.383,30.99,64.361,0.575,0.0575,166.667,16.667,23.191,9.939,0.041,0.11,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
31/01/2004 00:00:00,50.6,0.02,1,0,24.9,0,221.875,85.383,30.945,63.458,0.576,0.0576,166.667,16.667,23.078,9.891,0.042,0.103,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
01/02/2004 00:00:00,49.72,0.02,1,0,24.2,0,221.875,85.383,30.894,62.619,0.576,0.0576,166.667,16.667,22.974,9.846,0.042,0.097,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
02/02/2004 00:00:00,49.09,0.02,1,0,24.1,0,221.875,85.383,30.853,61.654,0.574,0.0574,166.667,16.667,22.865,9.799,0.041,0.092,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
03/02/2004 00:00:00,48.95,0.02,1,0,24.1,0,221.875,85.383,30.856,60.767,0.57,0.057,166.667,16.667,22.77,9.759,0.041,0.087,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
04/02/2004 00:00:00,49.52,0.02,1,0,24.1,0,221.875,85.383,29.65,70.836,0.574,0.0574,166.667,16.667,23.752,10.179,0.041,0.106,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
05/02/2004 00:00:00,50.44,0.02,1,0,24.8,0,221.875,85.383,29.568,79.82,0.584,0.0584,166.667,16.667,24.884,10.665,0.042,0.122,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
06/02/2004 00:00:00,50.8,0.02,1,0,25,0,221.875,85.383,29.7,85.878,0.592,0.0592,166.667,16.667,25.736,11.03,0.043,0.13,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
07/02/2004 00:00:00,50.6,0.02,1,0,25,0,221.875,85.383,29.703,89.224,0.597,0.0597,166.667,16.667,26.17,11.216,0.043,0.129,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
08/02/2004 00:00:00,50.29,0.02,1,0,24.7,0,221.875,85.383,30.264,88.705,0.599,0.0599,166.667,16.667,26.232,11.242,0.043,0.125,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
09/02/2004 00:00:00,49.97,0.02,1,0,24.3,0,221.875,85.383,30.723,86.329,0.601,0.0601,166.667,16.667,26.045,11.162,0.043,0.118,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
10/02/2004 00:00:00,49.31,0.02,1,0,24.3,0,221.875,85.383,30.731,83.812,0.605,0.0605,166.667,16.667,25.711,11.019,0.044,0.11,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
11/02/2004 00:00:00,48.35,0.02,1,0,24.1,0,221.875,85.383,30.025,85.938,0.615,0.0615,166.667,16.667,25.755,11.038,0.044,0.12,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
12/02/2004 00:00:00,47.49,0.02,1,0,23.4,0,221.875,85.383,30.116,86.345,0.625,0.0625,166.667,16.667,25.784,11.05,0.045,0.135,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
13/02/2004 00:00:00,47.02,0.02,1,0,23.5,0,221.875,85.383,30.101,85.731,0.629,0.0629,166.667,16.667,25.706,11.017,0.045,0.146,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
14/02/2004 00:00:00,47.12,0.02,1,0,23.2,0,221.875,85.383,30.318,84.146,0.633,0.0633,166.667,16.667,25.555,10.952,0.045,0.149,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
15/02/2004 00:00:00,47.4,0.02,1,0,23.3,0,221.875,85.383,30.54,82.114,0.635,0.0635,166.667,16.667,25.349,10.864,0.046,0.146,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
16/02/2004 00:00:00,47.26,0.02,1,0,23.2,0,221.875,85.383,30.805,79.419,0.634,0.0634,166.667,16.667,25.084,10.75,0.046,0.138,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
17/02/2004 00:00:00,46.86,0.02,1,0,23.3,0,221.875,85.383,31.033,76.409,0.628,0.0628,166.667,16.667,24.782,10.621,0.045,0.127,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
18/02/2004 00:00:00,46.69,0.02,1,0,23.2,0,221.875,85.383,31.27,73.606,0.621,0.0621,166.667,16.667,24.496,10.499,0.045,0.116,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
19/02/2004 00:00:00,46.82,0.02,1,0,23.4,0,221.875,85.383,31.589,71.371,0.617,0.0617,166.667,16.667,24.281,10.406,0.045,0.107,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
20/02/2004 00:00:00,46.83,0.02,1,0,23.4,0,221.875,85.383,30.77,71.78,0.618,0.0618,166.667,16.667,24.088,10.324,0.045,0.098,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
21/02/2004 00:00:00,48.24,0.02,1,0,23.8,0,221.875,85.383,27.763,98.027,0.664,0.0664,166.667,16.667,26.594,11.397,0.048,0.279,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
22/02/2004 00:00:00,53,0.02,1,0,26.2,0,221.875,85.383,24.505,125.069,0.734,0.0734,166.667,16.667,29.135,12.486,0.053,0.529,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
23/02/2004 00:00:00,59.85,0.02,1,0,28.6,0,221.875,85.383,23.316,140.342,0.802,0.0802,166.667,16.667,30.694,13.155,0.058,0.659,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
24/02/2004 00:00:00,66.05,0.02,1,0,30.7,0,221.875,85.383,23.369,145.067,0.839,0.0839,166.667,16.667,31.254,13.394,0.06,0.708,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
25/02/2004 00:00:00,69.34,0.02,1,0,32.4,0,221.875,85.383,23.476,144.503,0.864,0.0864,166.667,16.667,31.173,13.36,0.062,0.699,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
26/02/2004 00:00:00,69.21,0.02,1,0,32,0,221.875,85.383,24.165,139.399,0.864,0.0864,166.667,16.667,30.684,13.15,0.062,0.658,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
27/02/2004 00:00:00,66.58,0.02,1,0,30.9,0,221.875,85.383,24.958,131.992,0.851,0.0851,166.667,16.667,29.969,12.844,0.061,0.598,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
28/02/2004 00:00:00,62.93,0.02,1,0,29.7,0,221.875,85.383,25.736,123.804,0.83,0.083,166.667,16.667,29.165,12.499,0.06,0.528,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
29/02/2004 00:00:00,59.22,0.02,1,0,27.9,0,221.875,85.383,26.049,116.93,0.812,0.0812,166.667,16.667,28.387,12.166,0.058,0.459,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
01/03/2004 00:00:00,63.18,0.02,1,0,30.2,0,221.875,85.383,21.094,111.826,0.885,0.0885,166.667,16.667,26.176,11.218,0.064,1.038,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
02/03/2004 00:00:00,84.8,0.02,1,0,39.4,0,221.875,85.383,16.934,109.287,1.049,0.1049,166.667,16.667,24.754,10.609,0.075,1.874,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
03/03/2004 00:00:00,130.8,0.02,1,0,55.7,0,221.875,85.383,14.803,106.374,1.232,0.1232,166.667,16.667,23.816,10.207,0.089,2.483,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
04/03/2004 00:00:00,191.1,0.02,1,0,74.4,0,221.875,85.383,14.717,106.076,1.362,0.1362,166.667,16.667,23.806,10.203,0.098,2.787,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
05/03/2004 00:00:00,246.8,0.02,3.51,0,90.7,0,207.656,85.383,15,105.551,1.458,0.1458,166.667,16.667,23.811,10.205,0.105,2.943,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
06/03/2004 00:00:00,307.7,0.02,5.24,0,108,0,198.594,85.383,13.996,98.255,1.506,0.1506,166.667,16.667,22.587,9.68,0.108,3.139,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
07/03/2004 00:00:00,370.2,0.02,5.55,0,124.2,0,197.031,85.383,14.016,92.23,1.512,0.1512,166.667,16.667,21.823,9.353,0.109,3.262,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
08/03/2004 00:00:00,419.3,0.02,4.96,0,137.1,0,200,85.383,14.32,88.745,1.497,0.1497,166.667,16.667,21.444,9.191,0.108,3.298,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
09/03/2004 00:00:00,457.4,0.02,4.22,0,146.8,0,203.906,85.383,14.716,85.961,1.468,0.1468,166.667,16.667,21.104,9.044,0.106,3.235,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
10/03/2004 00:00:00,483.1,0.02,3.04,0,153.4,0,210.156,85.383,15.131,84.075,1.424,0.1424,166.667,16.667,20.866,8.943,0.103,3.126,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
11/03/2004 00:00:00,484.4,0.02,1,0,153.5,0,221.875,85.383,15.558,83.304,1.403,0.1403,166.667,16.667,20.741,8.889,0.101,2.995,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
12/03/2004 00:00:00,453.5,0.02,1,0,145.6,0,221.875,85.383,15.964,84.568,1.414,0.1414,166.667,16.667,20.881,8.949,0.102,2.871,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
13/03/2004 00:00:00,396.3,0.02,1,0,130.8,0,221.875,85.383,16.539,86.511,1.41,0.141,166.667,16.667,21.194,9.083,0.102,2.766,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
14/03/2004 00:00:00,328,0.02,1,0,112.3,0,221.875,85.383,17.164,88.872,1.413,0.1413,166.667,16.667,21.607,9.26,0.102,2.658,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
15/03/2004 00:00:00,264.1,0.02,1,0,94.2,0,221.875,85.383,17.746,91.406,1.426,0.1426,166.667,16.667,22.046,9.449,0.103,2.53,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
16/03/2004 00:00:00,212.9,0.02,1,0,79,0,221.875,85.383,18.262,93.7,1.444,0.1444,166.667,16.667,22.437,9.616,0.104,2.378,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
17/03/2004 00:00:00,175.5,0.02,1,0,67.7,0,221.875,85.383,19.012,94.543,1.424,0.1424,166.667,16.667,22.729,9.741,0.103,2.223,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
18/03/2004 00:00:00,148.3,0.02,1,0,59.5,0,221.875,85.383,19.834,94.211,1.388,0.1388,166.667,16.667,22.927,9.826,0.1,2.058,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
19/03/2004 00:00:00,128.7,0.02,1,0,52.9,0,221.875,85.383,20.633,92.886,1.336,0.1336,166.667,16.667,23.033,9.871,0.096,1.893,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
20/03/2004 00:00:00,114.5,0.02,1,0,47.8,0,221.875,85.383,21.213,91.553,1.292,0.1292,166.667,16.667,23.064,9.884,0.093,1.723,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
21/03/2004 00:00:00,110.4,0.02,1,0,47.2,0,221.875,85.383,19.432,103.639,1.25,0.125,166.667,16.667,24.236,10.387,0.09,1.752,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
22/03/2004 00:00:00,115.2,0.02,1,0,48.3,0,221.875,85.383,18.666,116.473,1.222,0.1222,166.667,16.667,25.777,11.047,0.088,1.828,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
23/03/2004 00:00:00,123,0.02,1,0,51.2,0,221.875,85.383,18.403,126.226,1.224,0.1224,166.667,16.667,27.007,11.574,0.088,1.845,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
24/03/2004 00:00:00,127.8,0.02,1,0,52.7,0,221.875,85.383,18.339,131.706,1.247,0.1247,166.667,16.667,27.653,11.851,0.09,1.794,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
25/03/2004 00:00:00,135.6,0.02,1,0,55.6,0,221.875,85.383,16.534,130.105,1.275,0.1275,166.667,16.667,26.886,11.523,0.092,1.927,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
26/03/2004 00:00:00,149.1,0.02,1,0,60,0,221.875,85.383,14.621,130.135,1.426,0.1426,166.667,16.667,26.354,11.294,0.103,2.13,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
27/03/2004 00:00:00,175.2,0.02,3.28,0,69,0,208.906,85.383,13.453,129.01,1.556,0.1556,166.667,16.667,25.753,11.037,0.112,2.281,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
28/03/2004 00:00:00,203.6,0.02,4.53,0,77.7,0,202.188,85.383,13.529,126.16,1.61,0.161,166.667,16.667,25.236,10.815,0.116,2.328,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
29/03/2004 00:00:00,221.4,0.02,6.3,0,82.1,0,193.281,85.383,13.842,122.514,1.62,0.162,166.667,16.667,24.684,10.579,0.117,2.274,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
30/03/2004 00:00:00,226.9,0.02,8.93,0,83.8,0,181.094,85.383,13.674,120.638,1.635,0.1635,166.667,16.667,24.267,10.4,0.118,2.161,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
31/03/2004 00:00:00,229.7,0.02,10.62,0,84.6,0,173.906,85.383,13.741,117.979,1.581,0.1581,166.667,16.667,23.876,10.232,0.114,2.125,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
01/04/2004 00:00:00,236.6,0.02,10.62,0,86.8,0,173.906,85.383,14.12,115.307,1.507,0.1507,166.667,16.667,23.618,10.122,0.108,2.07,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
02/04/2004 00:00:00,246.9,0.02,9.91,0,90.1,0,176.875,85.383,14.622,112.573,1.418,0.1418,166.667,16.667,23.409,10.033,0.102,1.987,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
03/04/2004 00:00:00,256.9,0.02,8.89,0,92.7,0,181.25,85.383,14.996,110.476,1.353,0.1353,166.667,16.667,23.236,9.959,0.097,1.87,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
04/04/2004 00:00:00,260.2,0.02,8.58,0,94.2,0,182.656,85.383,15.346,108.979,1.308,0.1308,166.667,16.667,23.1,9.9,0.094,1.749,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
05/04/2004 00:00:00,248.5,0.02,7.09,0,90.1,0,189.531,85.383,16.391,106.691,1.245,0.1245,166.667,16.667,23.049,9.878,0.09,1.659,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
06/04/2004 00:00:00,220.1,0.02,5.04,0,81.5,0,199.531,85.383,17.308,104.946,1.209,0.1209,166.667,16.667,23.088,9.895,0.087,1.577,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
07/04/2004 00:00:00,182.9,0.02,3.83,0,69.9,0,205.938,85.383,17.931,103.961,1.196,0.1196,166.667,16.667,23.189,9.939,0.086,1.493,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
08/04/2004 00:00:00,147,0.02,3.79,0,58.4,0,206.094,85.383,18.126,104.211,1.205,0.1205,166.667,16.667,23.359,10.011,0.087,1.395,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
09/04/2004 00:00:00,118.4,0.02,4.14,0,49.2,0,204.219,85.383,18.357,104.876,1.212,0.1212,166.667,16.667,23.59,10.11,0.087,1.298,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
10/04/2004 00:00:00,96.23,0.02,4.1,0,41.8,0,204.531,85.383,18.522,106.014,1.224,0.1224,166.667,16.667,23.889,10.238,0.088,1.206,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
11/04/2004 00:00:00,77.6,0.02,3.71,0,34.5,0,206.563,85.383,19.091,106.121,1.223,0.1223,166.667,16.667,24.208,10.375,0.088,1.131,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
12/04/2004 00:00:00,62.27,0.02,4.49,0,28.6,0,202.344,85.383,19.861,104.445,1.197,0.1197,166.667,16.667,24.439,10.474,0.086,1.055,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
13/04/2004 00:00:00,52.26,0.02,5.55,0,25.5,0,197.031,85.383,20.011,110.973,1.172,0.1172,166.667,16.667,25.659,10.996,0.085,1.011,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
14/04/2004 00:00:00,48.86,0.02,6.18,0,25.1,0,193.906,85.383,19.831,115.768,1.101,0.1101,166.667,16.667,26.477,11.347,0.079,1.022,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
15/04/2004 00:00:00,46.87,0.02,6.54,0,23.8,0,192.188,85.383,19.967,120.313,1.08,0.108,166.667,16.667,27.249,11.678,0.078,0.937,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
16/04/2004 00:00:00,46.49,0.02,6.61,0,23.6,0,191.719,85.383,20.361,121.509,1.056,0.1056,166.667,16.667,27.53,11.799,0.076,0.845,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
17/04/2004 00:00:00,46.04,0.02,7.48,0,23.8,0,187.656,85.383,19.806,122.859,1.052,0.1052,166.667,16.667,27.53,11.799,0.076,0.76,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
18/04/2004 00:00:00,45.11,0.02,8.58,0,22.7,0,182.656,85.383,18.345,127.426,1.047,0.1047,166.667,16.667,27.681,11.863,0.075,0.69,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
19/04/2004 00:00:00,44.71,0.02,10.27,0,22.2,0,175.313,85.383,16.876,145.633,1.071,0.1071,166.667,16.667,29.621,12.695,0.077,0.698,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
20/04/2004 00:00:00,45.09,0.02,12.19,0,22,0,167.656,85.383,15.664,164.757,1.13,0.113,166.667,16.667,31.747,13.606,0.081,0.691,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
21/04/2004 00:00:00,45.16,0.02,12.82,0,22.5,0,165.156,85.383,17.126,170.506,1.112,0.1112,166.667,16.667,32.919,14.109,0.08,0.685,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
22/04/2004 00:00:00,47.34,0.02,13.45,0,23.8,0,162.813,85.383,16.086,177.254,1.149,0.1149,166.667,16.667,33.591,14.396,0.083,0.815,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
23/04/2004 00:00:00,52.07,0.02,14.04,0,26.2,0,160.781,85.383,16.655,180.681,1.193,0.1193,166.667,16.667,34.128,14.626,0.086,0.847,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
24/04/2004 00:00:00,57.92,0.02,14,0,27.7,0,160.781,85.383,16.857,180.702,1.225,0.1225,166.667,16.667,34.109,14.618,0.088,0.824,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
25/04/2004 00:00:00,60.02,0.02,13.53,0,28.1,0,162.5,85.383,17.493,175.757,1.219,0.1219,166.667,16.667,33.559,14.383,0.088,0.778,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
26/04/2004 00:00:00,58.62,0.02,12.55,0,28.1,0,166.25,85.383,17.728,171.352,1.199,0.1199,166.667,16.667,33.06,14.169,0.086,0.784,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
27/04/2004 00:00:00,55.07,0.02,11.37,0,26.6,0,170.781,85.383,17.759,168.736,1.194,0.1194,166.667,16.667,32.791,14.054,0.086,0.748,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
28/04/2004 00:00:00,52.39,0.02,10.66,0,25.5,0,173.75,85.383,19.22,161.904,1.158,0.1158,166.667,16.667,32.36,13.869,0.083,0.707,1.667,1000,0.251623,0.015726,1.667,0.25162,0.01573,11.667,1.7611,0.1101,8.333,1.258,0.079,60,9.06,0.566,0,0,0
