X Y Z
558228.369 4656733.310 -7.689
560500.558 4657277.340 -2.880
559891.289 4656932.480 -3.103
559281.934 4656587.780 -2.590
555952.117 4657169.490 -11.781
557123.025 4656896.330 -11.780
556396.496 4656531.060 -11.540
557583.618 4656369.270 -8.096
571503.041 4664060.710 -3.122
571029.275 4664510.840 -1.000
548153.522 4712259.310 -8.684
547432.860 4712137.130 -8.860
548890.776 4712864.440 -5.300
548134.095 4712863.630 -5.076
546616.409 4712098.380 -9.109
545747.596 4712028.700 -9.666
544986.084 4711920.530 -9.364
549658.713 4713548.080 -3.116
548958.627 4713547.300 -3.041
536167.354 4707437.730 -14.485
536092.634 4708292.110 -14.486
534720.876 4707497.450 -15.043
537870.774 4709354.510 -13.506
536634.997 4709337.490 -13.485
537198.634 4710005.780 -13.098
531357.817 4703555.550 -17.186
528275.906 4700133.560 -18.287
529160.861 4702032.790 -17.775
529509.083 4703563.050 -17.487
526622.518 4697944.590 -18.719
526062.574 4699861.520 -18.509
531817.780 4704966.500 -16.692
525564.890 4695706.610 -19.088
524501.207 4693376.490 -19.388
524454.319 4691471.310 -19.488
532974.671 4706563.190 -15.996
531382.462 4706560.420 -16.392
533550.746 4707710.940 -15.215
525322.524 4689117.610 -19.488
525103.539 4687118.750 -19.488
525373.357 4684924.550 -19.488
525633.539 4682864.340 -19.788
540247.621 4710121.990 -12.590
539192.904 4710106.750 -12.701
538321.181 4710239.570 -13.052
525549.135 4680884.600 -19.988
526179.617 4678772.130 -20.288
526850.312 4676724.420 -20.487
527097.007 4674629.580 -21.281
544222.375 4711911.890 -8.874
542180.128 4711072.940 -11.294
541271.681 4710982.910 -11.448
542551.916 4711808.930 -9.405
543460.285 4712458.680 -5.493
544188.552 4712500.650 -5.619
542767.623 4712490.320 -5.172
540359.656 4710903.830 -11.728
527489.936 4672388.500 -21.487
528752.644 4670237.190 -21.487
529310.975 4667767.020 -21.487
530772.757 4664415.130 -21.486
528674.037 4665632.230 -21.487
532078.401 4662078.320 -21.486
533216.263 4660375.330 -21.186
552359.049 4721167.630 -1.000
552294.410 4721822.670 -1.000
552274.671 4722468.830 -1.000
552355.372 4714765.000 -1.000
552028.975 4715315.440 -1.000
551593.944 4715944.060 -1.000
551102.236 4719064.050 -1.000
551108.117 4719949.900 -1.000
551553.624 4720647.350 -1.000
551582.406 4721288.690 -1.000
551026.227 4716496.240 -1.000
550554.369 4717490.480 -1.000
550193.172 4716726.980 -1.000
550369.733 4718633.030 -1.000
550049.428 4718113.320 -1.000
533316.817 4658612.910 -19.953
538720.415 4658773.540 -18.103
536745.934 4657938.470 -17.612
538100.128 4657179.970 -13.377
535027.871 4657254.230 -18.330
533419.954 4656864.110 -18.663
540042.328 4657646.480 -12.569
541074.949 4656609.370 -11.541
541406.103 4655427.530 -11.484
543953.112 4655141.990 -11.690
542810.622 4654545.710 -11.567
541650.060 4654300.480 -11.484
544535.672 4654265.420 -11.483
545151.159 4653471.470 -11.483
553461.436 4655950.600 -11.881
554397.137 4656314.830 -11.781
555115.598 4656745.740 -11.781
552578.242 4655564.060 -11.881
549080.283 4653963.030 -11.225
548289.481 4653770.200 -11.187
550017.029 4654563.670 -10.918
549982.263 4653830.860 -10.575
550768.333 4654727.650 -10.338
551697.959 4655185.350 -11.625
551546.958 4654471.690 -10.182
546501.595 4652888.180 -11.083
545509.519 4652744.010 -11.483
547789.977 4652816.410 -10.293
547116.654 4652483.420 -10.683
558672.505 4656243.200 -2.453
558062.112 4655900.350 -2.272
555656.366 4656172.280 -11.515
556892.649 4656005.670 -8.401
556095.677 4655672.900 -9.035
557448.698 4655562.940 -2.744
547383.935 4712847.370 -5.325
546562.264 4712730.240 -6.032
548258.557 4713541.370 -2.983
547559.966 4713505.890 -2.978
545768.691 4712624.050 -6.692
544990.853 4712591.490 -6.041
534854.767 4708415.650 -14.550
535488.607 4709407.870 -13.486
533656.820 4708706.700 -14.586
537616.248 4710996.880 -12.174
536131.527 4710291.980 -13.181
536689.707 4711051.330 -12.346
530335.060 4705254.190 -16.787
527222.387 4702053.760 -17.987
524945.804 4701797.070 -18.313
527630.401 4703723.940 -17.487
528675.213 4705255.890 -16.987
524128.496 4697829.270 -18.788
523876.908 4699660.980 -18.618
523245.031 4701822.420 -18.388
523130.326 4695675.220 -19.088
521986.311 4693442.420 -19.389
521620.887 4691383.700 -19.489
522844.239 4689140.720 -19.488
532179.258 4707831.500 -15.486
530745.372 4707918.920 -15.687
529737.391 4706750.810 -16.287
532551.698 4708850.270 -14.923
522600.988 4687145.940 -19.488
522842.507 4684943.920 -19.488
523071.520 4682719.750 -19.788
523084.209 4680579.110 -19.988
539402.702 4710880.780 -11.665
538700.826 4711076.530 -11.854
538066.796 4711747.160 -10.484
523718.243 4678339.510 -20.288
524486.320 4676047.780 -20.488
524749.148 4673992.090 -20.988
524959.793 4671903.470 -21.488
541622.075 4711758.330 -9.769
541951.279 4712478.020 -5.449
540634.770 4711787.590 -10.001
541175.958 4712314.930 -6.001
543377.307 4713126.860 -2.964
544076.092 4713166.340 -3.210
542677.570 4713104.410 -2.989
544773.139 4713231.020 -3.222
541977.796 4713083.200 -3.028
539755.672 4711630.920 -10.529
526084.224 4669897.180 -21.488
526637.618 4667744.940 -21.487
526618.879 4665758.730 -21.487
528543.615 4663407.900 -21.487
529668.918 4661427.350 -21.487
526026.216 4663468.900 -21.488
531110.549 4659739.910 -21.186
531553.855 4658079.160 -20.185
551580.581 4721985.820 -1.000
551600.023 4722655.870 -1.000
551674.072 4714603.870 -1.000
551147.819 4715367.310 -1.000
550673.180 4715933.940 -1.000
550300.035 4719614.400 -1.000
550706.848 4720584.560 -1.000
549965.808 4720178.530 -1.000
550885.167 4721371.740 -1.000
550842.061 4722008.010 -1.000
550064.856 4716149.640 -1.000
549672.056 4717465.590 -1.000
549486.565 4716874.830 -1.000
549298.143 4716214.930 -1.000
549644.008 4719069.610 -1.000
549374.573 4718349.320 -1.000
548911.417 4717654.400 -1.000
531829.597 4656303.240 -18.865
536638.009 4656190.030 -13.853
535252.759 4655835.170 -14.944
538292.959 4655348.200 -11.396
537042.681 4654975.190 -12.485
539721.336 4655958.090 -12.579
533656.005 4655231.970 -15.765
532102.043 4654803.930 -16.624
540176.383 4654793.140 -11.485
540751.597 4653795.040 -11.484
543649.472 4653768.450 -11.193
542420.476 4653342.140 -11.484
541465.547 4652894.920 -11.702
544139.613 4653084.500 -12.470
544631.225 4652430.600 -12.216
554096.336 4655404.600 -11.503
553239.545 4654977.640 -11.338
555029.083 4655757.340 -11.350
554750.337 4654924.420 -7.854
552454.577 4654656.320 -11.108
549380.114 4653161.180 -10.230
548629.622 4653047.400 -10.195
550876.999 4653833.030 -9.870
550491.365 4653172.300 -8.015
549986.135 4652803.030 -7.743
551863.118 4653814.350 -8.932
551353.667 4653429.070 -7.522
552624.608 4654099.710 -8.411
546113.938 4652027.880 -10.697
546849.462 4651757.940 -7.928
545279.870 4651850.500 -11.815
548269.637 4652232.240 -6.952
547629.969 4651909.810 -6.128
548999.840 4652478.260 -7.523
555483.445 4655248.010 -8.399
556833.128 4655229.460 -3.393
556211.918 4654906.870 -3.674
546862.935 4713440.450 -3.312
546165.973 4713374.280 -3.242
545469.393 4713304.260 -3.419
534370.413 4709528.080 -14.299
534941.892 4710457.820 -13.586
532960.542 4709695.850 -14.511
533967.621 4710275.790 -13.786
537208.066 4711811.780 -10.189
535723.510 4711143.680 -12.161
536329.103 4711894.070 -10.153
528389.556 4706609.280 -16.587
525547.394 4703495.700 -17.688
523958.542 4703679.660 -17.575
527005.855 4705293.430 -17.018
525493.186 4705171.770 -17.288
526816.026 4706640.660 -16.588
521639.974 4697914.000 -18.789
521782.317 4699919.640 -18.589
520894.274 4695956.070 -19.089
522138.359 4703721.980 -17.889
520785.161 4702062.590 -18.289
519497.370 4693660.930 -19.389
519090.756 4691609.400 -19.489
520360.675 4689240.700 -19.489
518281.371 4689618.880 -19.489
520109.538 4687246.740 -19.489
531494.547 4709096.980 -14.486
530292.004 4709349.460 -15.187
529255.368 4708170.160 -15.543
527974.811 4707957.500 -15.047
531781.819 4709904.800 -14.486
520297.979 4685012.770 -19.489
520672.811 4682731.130 -19.689
520535.476 4680131.560 -20.089
521655.742 4677759.380 -20.389
538960.671 4711888.410 -9.770
537955.498 4712402.070 -5.591
538658.520 4712447.150 -5.202
537200.564 4712450.010 -6.773
521981.446 4675582.110 -20.488
522310.590 4673507.560 -20.588
522823.781 4671195.760 -21.488
523938.123 4669279.610 -21.488
541277.950 4713064.520 -3.026
540389.397 4712431.980 -5.051
539660.083 4712323.920 -6.135
540578.068 4713047.150 -2.554
524059.944 4667308.060 -21.488
524222.305 4664922.640 -21.488
527178.226 4661258.370 -21.487
528908.409 4659271.510 -21.287
526837.109 4659416.370 -21.487
524687.077 4661092.170 -21.488
523368.269 4662748.760 -21.488
529806.260 4657428.490 -20.391
529958.526 4655896.260 -19.587
550906.027 4722741.000 -1.000
550975.528 4714595.020 -1.000
550367.253 4715324.460 -1.000
550291.203 4714738.760 -1.000
549695.765 4715497.590 -1.000
549358.293 4719758.620 -1.000
550063.024 4721172.000 -1.000
549352.931 4720691.620 -1.000
548835.143 4720156.050 -1.000
550127.667 4721948.680 -1.000
550226.400 4722586.120 -1.000
548669.296 4716953.930 -1.000
548536.146 4716284.860 -1.000
548896.709 4715534.470 -1.000
548842.186 4719131.650 -1.000
548523.955 4718481.230 -1.000
547899.468 4717741.490 -1.000
547997.933 4717016.940 -1.000
530540.203 4654484.780 -18.025
535446.744 4654448.640 -13.285
534270.982 4653875.060 -13.486
538990.663 4654246.580 -12.485
537889.597 4653741.430 -13.007
536329.172 4653332.030 -13.241
532587.998 4653601.060 -14.440
531275.098 4653099.560 -15.221
539526.921 4653112.370 -12.472
540421.669 4652407.010 -12.444
543367.539 4652628.810 -12.574
542273.780 4652196.570 -12.484
541225.308 4651661.750 -12.574
544053.400 4651993.690 -12.484
544595.798 4651436.620 -11.812
554033.126 4654608.680 -7.686
553311.005 4654279.520 -7.663
554939.048 4654324.030 -3.662
554296.151 4654047.000 -2.750
555578.677 4654608.650 -4.288
549809.019 4652083.560 -2.977
551095.059 4652635.670 -2.060
550457.451 4652347.500 -2.773
552354.753 4653246.900 -2.662
551723.483 4652944.250 -2.056
552997.300 4653524.080 -2.940
553647.768 4653782.980 -2.840
546179.928 4651345.840 -8.858
545464.088 4651177.290 -9.667
547181.933 4651115.800 -2.981
546531.651 4650857.330 -3.535
547841.849 4651349.500 -2.755
548503.609 4651577.990 -2.902
549159.313 4651822.760 -3.182
534635.519 4711264.900 -12.669
533854.648 4711240.980 -12.846
532901.736 4710723.350 -13.700
532084.190 4710721.470 -13.998
536420.010 4712508.620 -7.009
535501.065 4711970.530 -10.546
534520.907 4712005.490 -10.649
535753.714 4712631.800 -7.455
526668.507 4707835.640 -15.497
523773.945 4705208.900 -17.488
522056.586 4705314.150 -17.589
525219.981 4706657.090 -16.788
523703.616 4706675.050 -17.088
525238.045 4708065.370 -16.388
519153.554 4698136.430 -18.789
519564.855 4700053.640 -18.589
518415.477 4696125.700 -18.989
520208.147 4703980.910 -17.937
520386.472 4705472.960 -17.689
518612.714 4702287.080 -18.289
518493.947 4703941.710 -17.975
516995.751 4693837.610 -19.390
516583.853 4691775.370 -19.490
515811.349 4689756.640 -19.490
517631.853 4687408.890 -19.490
515148.855 4687601.540 -19.490
517765.363 4685182.410 -19.490
530846.061 4710251.890 -14.600
529641.614 4710511.440 -14.814
528755.740 4709516.930 -15.487
527697.250 4709012.480 -14.648
526298.611 4709026.060 -15.688
531054.809 4711023.320 -14.168
518213.452 4682935.920 -19.589
518283.104 4680741.260 -19.889
519159.084 4677504.050 -20.389
516893.211 4678999.930 -20.190
519707.629 4675049.850 -20.489
539178.018 4713043.040 -2.852
537778.526 4713077.810 -3.279
538477.987 4713052.640 -2.979
537079.919 4713123.280 -3.378
536381.577 4713172.810 -3.382
519835.348 4672950.550 -20.489
520009.101 4670891.800 -21.189
521296.258 4668836.690 -21.489
521618.582 4666738.950 -21.489
539878.083 4713038.300 -2.702
521502.326 4664332.910 -21.489
524733.028 4658782.250 -21.488
527570.054 4657364.950 -20.832
525799.055 4656877.730 -20.914
522429.324 4660026.330 -21.488
521316.129 4661857.440 -21.489
528257.334 4655680.830 -19.909
528918.239 4654168.220 -18.471
549607.822 4714890.840 -1.000
548910.661 4714950.670 -1.000
548326.494 4719561.150 -1.000
549395.147 4721577.870 -1.000
548881.186 4721122.040 -1.000
548323.604 4720604.600 -1.000
547875.029 4720043.370 -1.000
549548.125 4722412.680 -1.000
548937.846 4722073.440 -1.000
547769.684 4716297.620 -1.000
548149.732 4715570.220 -1.000
548210.896 4714970.630 -1.000
547922.252 4718896.530 -1.000
547530.309 4718335.670 -1.000
547195.078 4717474.750 -1.000
546807.572 4718046.790 -1.000
547229.950 4716733.300 -1.000
529688.269 4652775.990 -16.076
535183.193 4652574.870 -13.486
533520.185 4652234.910 -13.786
538322.756 4652741.840 -13.305
537301.108 4652235.100 -13.485
536213.388 4651718.810 -13.485
532342.847 4651804.690 -14.181
530945.103 4651622.960 -14.808
529808.521 4651694.090 -15.587
539088.796 4651880.920 -13.485
540274.592 4651546.120 -13.484
543019.685 4651623.940 -12.584
543737.451 4651109.140 -11.572
542142.195 4651244.370 -12.484
541203.031 4650772.540 -12.484
540444.764 4650546.350 -12.493
542101.828 4650424.090 -11.313
544588.240 4650692.000 -8.055
543965.322 4650562.110 -8.339
545246.592 4650301.330 -4.894
545889.663 4650578.070 -4.421
533754.408 4712030.850 -11.697
532801.254 4711529.160 -12.729
532934.513 4712148.990 -11.534
531930.265 4711621.050 -12.862
535683.607 4713227.120 -3.382
534985.947 4712669.980 -7.792
534177.828 4712767.750 -6.594
534986.051 4713286.710 -3.274
522067.172 4706722.050 -17.381
520558.345 4706866.110 -17.489
523725.102 4708044.400 -16.588
522281.216 4707973.300 -16.889
524757.692 4709410.830 -16.088
525815.408 4710083.170 -15.688
523314.559 4709576.660 -16.289
516662.725 4698307.000 -18.590
517212.736 4700134.690 -18.490
515928.816 4696317.160 -18.890
518604.162 4705604.850 -17.689
518904.681 4707072.020 -17.489
516609.495 4702389.580 -17.990
516668.361 4704018.200 -17.757
516910.549 4705697.590 -17.590
514504.052 4694038.640 -19.190
514100.084 4691974.390 -19.490
513325.721 4689971.790 -19.491
512647.385 4687799.820 -19.491
515261.218 4685410.350 -19.490
513022.971 4685419.940 -19.491
515785.131 4683203.370 -19.581
530085.978 4711352.680 -14.307
528799.989 4711014.450 -14.667
529114.327 4711755.570 -13.999
528097.017 4710366.010 -15.487
527246.824 4710049.730 -15.488
530933.911 4712032.870 -12.616
515737.210 4680994.530 -19.890
516544.427 4676338.140 -20.490
517704.485 4674542.930 -20.490
514743.292 4677817.710 -20.290
513960.395 4679647.510 -20.090
517317.292 4672308.360 -20.490
517925.341 4670112.920 -20.990
518786.301 4668170.070 -21.489
519221.866 4666036.130 -21.489
519491.774 4663958.930 -21.489
519055.867 4661536.840 -21.489
523744.484 4656883.210 -21.128
521998.909 4657753.880 -21.489
526464.475 4655330.370 -20.234
524648.674 4654912.060 -20.488
520017.381 4659417.850 -21.489
520161.101 4657654.510 -21.489
527094.508 4653930.310 -19.023
527998.581 4652520.370 -17.295
547451.708 4719424.490 -1.000
548425.135 4721597.840 -1.000
547916.597 4721116.670 -1.000
547470.470 4720577.440 -1.000
547055.645 4720013.520 -1.000
547456.917 4715738.140 -1.000
546846.476 4716036.830 -1.000
547511.032 4714988.680 -1.000
547000.297 4718765.850 -1.000
546471.075 4717387.410 -1.000
546470.618 4716686.330 -1.000
546053.025 4718179.180 -1.000
546335.871 4718819.590 -1.000
545775.540 4717536.430 -1.000
528456.617 4651212.150 -15.887
534881.143 4651181.150 -13.679
533844.899 4651012.160 -14.086
532550.493 4650498.970 -14.384
538232.168 4651408.930 -13.485
537241.564 4650901.950 -13.485
536208.232 4650472.930 -13.485
535102.898 4650037.550 -13.686
531019.941 4650540.680 -14.486
529537.805 4650361.490 -15.187
539470.681 4650925.940 -13.310
538565.380 4650617.270 -13.382
542948.979 4650743.150 -11.528
543371.061 4650200.940 -7.778
541447.199 4650014.500 -11.183
540687.991 4649779.460 -11.442
539509.289 4649979.480 -12.287
539970.233 4649461.480 -11.062
542541.948 4649927.830 -8.923
541804.637 4649549.210 -7.769
544600.450 4650031.860 -5.706
543952.251 4649767.340 -4.862
533315.210 4712820.070 -7.367
532141.024 4712350.550 -11.474
532563.264 4712955.750 -7.611
531446.789 4712730.330 -10.901
534288.802 4713349.700 -3.063
533595.571 4713443.330 -3.149
520840.942 4708372.520 -17.089
519130.267 4708444.430 -17.189
522137.584 4709379.290 -16.589
524582.438 4710656.250 -15.880
523150.438 4710656.480 -16.088
525779.597 4711425.510 -15.488
526876.539 4711049.860 -15.321
524936.970 4711812.530 -15.588
521616.087 4710342.030 -16.547
514173.903 4698505.030 -18.590
514880.032 4700404.860 -18.290
513437.918 4696527.930 -18.891
514553.277 4702580.910 -17.990
517340.401 4707219.550 -17.490
517670.612 4708545.890 -17.297
514649.329 4704251.390 -17.690
515336.177 4706001.420 -17.490
515700.884 4707402.080 -17.490
512014.641 4694260.410 -19.291
511616.818 4692200.270 -19.491
510837.653 4690232.790 -19.491
510006.225 4688200.640 -19.491
510539.219 4685693.660 -19.691
513221.488 4683433.590 -19.691
510624.395 4683665.170 -19.891
513364.304 4681582.190 -19.891
529947.409 4712350.930 -13.118
527762.681 4711427.530 -14.916
528356.036 4712322.730 -13.951
529093.052 4712753.540 -12.891
530529.666 4712914.960 -11.089
514974.398 4674009.040 -20.490
513801.874 4675818.910 -20.490
514838.933 4671441.900 -20.490
512074.732 4677678.520 -20.391
511622.102 4679501.540 -20.234
511064.643 4681523.330 -20.091
515627.271 4669488.530 -20.803
516402.086 4667513.100 -21.290
516889.651 4665363.760 -21.490
517074.646 4663407.960 -21.490
517575.169 4658899.150 -21.490
516126.865 4660862.320 -21.490
521987.321 4655739.530 -20.898
523081.954 4654275.780 -20.488
519970.664 4655635.190 -20.989
525633.649 4653437.700 -19.398
523992.385 4652952.980 -19.679
517960.559 4656882.100 -21.390
526708.264 4652056.080 -17.810
527015.465 4650812.300 -16.375
546642.004 4719448.690 -1.000
546859.585 4715238.910 -1.000
546214.730 4715511.480 -1.000
545962.667 4716152.360 -1.000
545862.546 4716845.260 -1.000
528012.050 4649969.470 -15.587
528800.965 4649454.120 -15.377
534036.703 4649803.070 -14.186
533207.454 4649307.330 -14.197
531660.972 4649343.320 -14.486
532425.243 4648812.340 -14.166
537608.704 4650083.060 -13.210
536584.238 4649742.030 -13.411
535819.821 4649293.690 -13.441
534757.196 4648918.180 -13.486
530142.072 4649544.810 -14.587
530620.634 4649125.420 -14.494
529454.941 4648862.000 -14.834
538590.800 4649510.450 -12.244
543306.447 4649497.100 -3.741
542665.697 4649215.080 -3.132
541203.861 4649196.270 -7.094
540416.012 4648899.550 -7.579
539271.598 4649080.060 -10.654
539798.068 4648538.310 -6.603
542027.607 4648927.020 -3.172
541392.524 4648632.490 -3.520
532906.256 4713565.720 -3.118
531916.605 4713193.760 -7.957
532220.823 4713706.890 -3.161
531080.483 4713434.110 -7.422
531556.112 4713919.590 -2.703
520441.878 4709938.240 -16.689
518961.380 4709958.470 -16.774
517704.274 4709932.750 -16.988
523837.573 4711692.800 -15.688
522239.998 4711657.020 -15.948
522916.738 4712050.780 -15.688
526675.320 4712091.820 -14.670
525742.631 4712634.270 -14.824
527381.422 4712523.590 -14.030
524714.873 4712959.530 -14.610
523740.059 4712762.640 -15.058
520968.636 4711662.480 -16.189
520168.247 4711013.820 -16.389
511689.154 4698748.590 -18.691
512894.675 4700756.790 -18.491
510950.939 4696763.080 -18.991
512721.068 4702590.270 -18.191
512626.574 4704353.800 -17.717
516110.646 4708776.350 -17.390
516242.184 4710157.510 -16.952
513624.896 4706100.690 -17.491
514042.934 4707577.100 -17.290
514504.617 4708967.540 -17.090
509526.557 4694497.320 -19.391
509124.857 4692439.040 -19.492
508322.698 4690487.990 -19.492
507464.365 4688471.770 -19.492
507838.008 4686071.500 -19.892
508177.146 4683868.380 -20.192
508581.570 4681614.870 -20.392
529732.801 4713280.110 -11.129
527989.747 4713178.970 -12.751
528865.007 4713518.080 -11.168
529452.605 4714048.830 -6.516
530337.560 4713735.830 -6.382
512575.360 4673121.140 -20.491
511329.500 4675378.230 -20.491
512599.609 4671196.130 -20.491
512981.865 4669010.150 -20.891
509334.621 4677179.870 -20.492
509140.288 4679418.340 -20.492
513960.701 4667026.120 -21.290
514607.835 4665092.550 -21.490
514487.796 4662945.800 -21.490
515132.957 4658380.450 -21.490
515797.291 4656704.930 -21.390
513656.418 4660361.720 -21.491
521064.010 4653828.160 -20.389
522271.660 4652486.600 -19.670
517698.716 4654728.450 -20.890
519136.383 4653280.060 -20.389
525152.296 4651665.860 -18.505
523589.565 4651273.960 -18.666
515743.656 4654539.770 -20.990
525533.834 4650457.130 -17.063
526767.162 4649528.280 -15.766
525588.166 4649165.750 -15.979
527554.505 4649028.660 -15.387
528310.839 4648458.940 -15.004
529065.823 4647674.230 -14.587
533819.551 4648519.740 -13.586
533056.262 4648039.420 -13.627
531230.425 4648353.880 -14.276
531946.534 4647878.370 -13.686
532494.288 4647110.360 -13.066
537583.549 4649180.250 -12.284
536854.621 4649045.230 -12.493
538338.613 4648885.490 -11.367
536022.351 4648450.810 -12.342
535186.274 4648234.920 -12.568
534322.508 4647870.310 -12.538
530167.693 4648076.180 -14.381
539022.243 4648395.080 -8.297
540762.358 4648327.510 -4.542
540133.987 4648018.830 -4.504
539492.808 4647739.730 -4.095
530908.608 4714185.810 -1.759
518964.014 4711235.800 -16.489
517686.373 4711154.430 -16.678
516407.771 4711428.490 -16.679
521847.847 4712738.270 -15.589
522743.410 4713014.270 -15.083
526713.302 4713153.590 -13.420
525458.310 4713670.370 -13.530
526541.480 4714024.600 -11.805
527413.582 4713800.630 -11.600
523913.531 4713755.680 -13.986
524735.939 4714153.610 -12.729
522906.171 4713877.600 -14.151
520779.125 4713136.460 -15.489
519724.043 4712564.680 -15.789
510611.455 4701015.670 -18.491
509204.683 4698995.280 -18.692
508465.481 4697008.060 -19.192
510675.337 4702877.360 -18.009
510771.746 4704570.770 -17.491
511853.163 4706265.460 -17.491
514823.950 4710308.330 -16.786
514906.401 4711521.430 -16.490
512323.759 4707707.480 -17.192
512930.767 4709129.260 -16.891
513353.826 4710441.240 -16.585
507041.272 4694738.690 -19.492
506627.728 4692666.470 -19.492
505817.979 4690659.530 -19.492
505150.297 4688458.440 -19.655
505293.590 4686249.020 -19.992
505740.433 4684015.080 -20.392
506100.109 4681731.820 -20.492
506648.446 4679334.600 -20.492
530266.444 4714464.330 -1.000
528337.908 4714040.750 -10.436
528873.037 4714477.840 -5.357
529637.858 4714772.020 -1.000
529017.566 4715096.630 -1.000
510113.721 4672666.000 -20.491
508863.717 4674940.180 -20.492
510151.087 4670699.580 -20.684
510579.246 4668620.670 -21.091
511474.119 4666603.210 -21.413
506827.595 4676955.150 -20.492
506653.349 4674889.890 -20.492
511882.693 4664334.050 -21.491
511566.362 4661977.820 -21.491
512685.136 4657892.390 -21.491
513848.709 4655894.650 -21.291
513638.399 4653914.340 -20.991
511169.279 4659834.620 -21.491
520504.515 4651955.840 -19.689
522035.515 4650827.760 -18.690
520371.121 4650449.580 -18.889
517236.053 4652869.830 -20.512
515544.400 4652704.680 -20.638
518797.399 4651569.320 -19.789
517274.910 4651385.670 -19.908
524075.747 4650156.030 -17.456
522843.296 4649688.970 -17.556
513734.338 4652288.810 -20.691
524439.969 4649131.150 -16.288
526430.570 4648409.210 -15.488
527186.723 4648094.380 -15.103
524920.828 4647908.120 -15.660
525965.677 4647675.160 -15.367
527978.003 4647340.930 -14.587
529013.310 4646638.120 -13.833
528100.989 4646445.190 -13.928
530030.435 4647011.750 -13.707
533581.946 4647471.030 -12.439
533507.314 4646650.570 -11.261
531161.840 4647318.390 -13.658
531771.536 4646758.900 -13.013
532747.374 4646322.030 -11.404
532002.384 4646120.370 -11.328
537588.047 4648419.360 -11.012
536872.012 4648184.970 -11.221
538272.112 4647994.790 -7.872
535991.274 4647645.240 -10.822
535246.398 4647409.160 -11.534
536724.639 4647398.800 -1.000
534429.203 4646939.320 -10.821
538835.035 4647500.140 -4.443
518468.735 4712788.910 -15.990
517461.819 4712317.870 -16.290
516087.400 4712720.760 -16.342
516903.092 4713200.380 -15.865
514730.112 4712782.860 -15.990
521775.632 4713822.930 -14.319
520778.480 4714279.940 -14.589
525747.351 4714605.500 -11.447
524980.153 4714900.060 -10.957
526695.321 4714800.010 -10.048
527398.126 4714505.830 -10.194
525880.968 4715328.210 -9.599
528086.062 4714719.290 -7.338
523838.151 4714615.250 -12.825
523071.433 4714950.680 -12.298
524254.864 4715203.390 -10.789
522128.143 4714758.200 -13.107
519630.972 4713786.870 -14.939
518700.229 4714127.280 -14.968
508335.446 4701271.480 -18.492
508643.884 4703099.960 -17.992
506720.213 4699241.960 -18.934
505982.979 4697258.040 -19.492
508934.851 4704684.690 -17.492
509886.303 4706370.340 -17.364
510856.454 4707967.980 -17.091
513560.555 4711649.400 -16.334
513614.070 4712835.990 -15.791
511351.308 4709282.830 -16.791
511873.905 4710623.770 -16.591
512171.090 4711886.060 -16.191
504595.011 4694993.170 -19.493
504164.610 4692878.420 -19.493
503353.476 4690821.000 -19.493
502669.702 4688594.220 -19.793
502707.911 4686430.160 -20.093
503217.163 4684181.660 -20.393
503672.046 4681827.160 -20.493
504213.671 4679400.320 -20.493
504422.070 4676912.120 -20.493
528397.691 4715422.040 -1.000
507624.645 4672253.340 -20.602
507676.515 4670299.920 -20.992
508101.814 4668213.600 -21.292
509019.570 4666196.000 -21.492
509382.267 4663940.250 -21.492
504182.366 4674619.200 -20.593
505131.009 4671922.780 -20.893
509230.950 4661875.990 -21.492
508955.937 4659753.950 -21.492
510217.431 4657513.150 -21.491
511601.167 4655581.120 -21.356
511701.239 4653787.600 -21.091
511795.416 4651980.070 -20.791
518954.856 4650243.910 -19.094
521436.030 4649314.100 -17.856
519976.089 4648896.180 -18.109
515550.893 4651028.540 -20.090
513896.314 4650682.920 -20.291
517367.663 4649978.220 -19.190
515992.196 4649593.120 -19.390
523248.909 4648670.820 -16.288
521953.301 4648298.820 -16.457
512118.474 4650423.930 -20.491
523743.106 4647786.410 -15.788
526926.002 4646951.150 -14.560
524793.688 4646980.290 -15.188
523763.641 4646740.650 -15.266
525830.718 4646624.070 -14.688
527129.017 4646100.150 -13.960
529019.300 4645816.720 -12.992
528182.561 4645626.840 -13.144
529918.784 4646098.520 -12.888
527318.553 4645314.610 -13.132
530916.279 4646395.550 -12.858
533412.447 4645839.730 -8.075
534127.976 4646126.110 -7.904
531356.911 4645825.620 -10.838
532663.602 4645542.220 -7.747
531764.364 4645307.470 -7.671
532394.797 4644780.320 -4.294
537466.036 4647588.230 -1.000
538174.354 4647268.550 -4.154
536101.069 4646928.660 -7.776
535435.712 4646721.900 -7.404
534871.883 4646408.790 -7.192
536911.785 4646669.570 -1.000
536290.519 4646346.860 -3.018
537532.400 4646993.560 -2.018
517657.914 4713678.280 -15.551
515558.045 4713628.680 -15.599
516403.328 4714188.940 -14.996
517524.275 4714718.500 -14.446
514181.902 4714106.560 -14.980
515310.965 4714774.870 -13.950
521180.339 4714936.100 -13.601
519811.770 4714942.190 -13.891
520552.734 4715443.080 -13.114
525177.270 4715575.030 -9.197
524446.750 4715981.950 -8.789
526867.832 4715500.860 -6.054
527525.181 4715217.280 -5.193
526193.062 4715873.880 -6.252
525489.464 4716200.580 -5.741
527778.557 4715748.850 -1.000
523493.595 4715776.370 -10.022
