ISOTime,Flow,Salt,Temp,SSOL1,SSOL2,DO,PO4,DOP,POP,PIP,NH4,NO3,DON,PON,DOC,POC,SiO2,CYANO,CHLOR,CRYPTO,FDIAT,MDIAT
22/07/2089 19:59:00,95.40000,   0.283,  22.200, 875.900,   0.000, 135.625,   0.355,   0.026,  12.635,  12.613,   1.429, 140.000,  37.857,  16.429, 166.667,  16.667, 119.833,   1.667,   0.000,  11.667,   8.333,  60.000
23/07/2089 04:00:00,223.50000,   0.283,  20.410,4460.000,   0.000, 140.469,   0.258,   0.019,  42.745,  42.710,   1.429,  36.429,  69.286,  30.000, 166.667,  16.667,  77.667,   1.667,   0.000,  11.667,   8.333,  60.000
23/07/2089 12:00:00,356.10000,   0.283,  18.300,1798.400,   0.000, 146.563,   0.226,   0.016,  23.590,  23.581,   1.429,  43.571,  42.143,  17.857, 166.667,  16.667,  82.500,   1.667,   0.000,  11.667,   8.333,  60.000
23/07/2089 19:59:00,391.80000,   0.283,  20.700, 461.000,   0.000, 139.688,   0.323,   0.023,  10.826,  10.806,   1.429,  35.714,  18.571,   7.857, 166.667,  16.667,  88.500,   1.667,   0.000,  11.667,   8.333,  60.000
24/07/2089 04:00:00,312.60000,   0.283,  19.110, 162.600,   0.000, 144.219,   0.129,   0.010,   5.694,   5.677,   1.429,  35.000,  11.429,   5.000, 166.667,  16.667, 109.500,   1.667,   0.000,  11.667,   8.333,  60.000
24/07/2089 12:00:00,260.20000,   0.283,  18.700, 302.800,   0.000, 145.469,   0.194,   0.013,   6.735,   6.452,   1.429,  30.714,  11.429,   5.000, 166.667,  16.667, 103.833,   1.667,   0.000,  11.667,   8.333,  60.000
24/07/2089 19:59:00,229.40000,   0.283,  22.200, 313.100,   0.000, 135.625,   0.290,   0.019,   7.687,   7.677,   1.429,  32.143,  19.286,   8.571, 166.667,  16.667, 107.500,   1.667,   0.000,  11.667,   8.333,  60.000
25/07/2089 04:00:00,191.60000,   0.283,  19.800, 386.400,   0.000, 142.188,   0.161,   0.010,   7.629,   7.613,   1.429,  45.714,  18.571,   7.857, 166.667,  16.667, 109.833,   1.667,   0.000,  11.667,   8.333,  60.000
25/07/2089 12:00:00,155.00000,   0.283,  20.300, 435.000,   0.000, 140.781,   0.129,   0.010,   7.832,   7.806,   1.429,  43.571,  20.714,   8.571, 166.667,  16.667, 110.500,   1.667,   0.000,  11.667,   8.333,  60.000
25/07/2089 19:59:00,132.10000,   0.283,  22.700, 335.900,   0.000, 134.375,   0.194,   0.013,   6.358,   6.355,   1.429,  58.571,  18.571,   7.857, 166.667,  16.667, 118.167,   1.667,   0.000,  11.667,   8.333,  60.000
26/07/2089 04:00:00,120.90000,   0.283,  22.600, 368.000,   0.000, 134.531,   0.129,   0.010,   6.971,   6.968,   1.429,  47.857,  20.000,   8.571, 166.667,  16.667, 117.333,   1.667,   0.000,  11.667,   8.333,  60.000
26/07/2089 12:00:00,104.00000,   0.283,  20.700, 361.000,   0.000, 139.688,   0.161,   0.013,   8.206,   8.194,   1.429,  50.714,  19.286,   8.571, 166.667,  16.667, 109.000,   1.667,   0.000,  11.667,   8.333,  60.000
26/07/2089 19:59:00,92.70000,   0.283,  24.600, 295.900,   0.000, 129.688,   0.161,   0.013,   5.813,   5.806,   1.429,  54.286,  18.571,   7.857, 166.667,  16.667, 110.833,   1.667,   0.000,  11.667,   8.333,  60.000
27/07/2089 19:59:00,66.40000,   0.283,  24.000, 209.500,   0.000, 131.094,   0.161,   0.013,   4.013,   4.000,   1.429,  67.857,  17.857,   7.857, 166.667,  16.667, 118.833,   1.667,   0.000,  11.667,   8.333,  60.000
28/07/2089 12:00:00,54.10000,   0.283,  23.700, 195.500,   0.000, 131.875,   0.290,   0.019,   3.945,   3.935,   1.429,  75.000,  17.857,   7.857, 166.667,  16.667, 121.833,   1.667,   0.000,  11.667,   8.333,  60.000
28/07/2089 19:59:00,55.00000,   0.283,  23.800, 477.200,   0.000, 131.563,   1.032,   0.074,   6.048,   5.968,   1.429,  71.429,  23.571,  10.000, 166.667,  16.667, 129.000,   1.667,   0.000,  11.667,   8.333,  60.000
29/07/2089 04:00:00,168.90000,   0.283,  22.100,1619.400,   0.000, 135.938,   0.226,   0.016,  18.097,  18.065,   1.429,  45.714,  50.714,  21.429, 166.667,  16.667, 106.667,   1.667,   0.000,  11.667,   8.333,  60.000
29/07/2089 12:00:00,171.10000,   0.283,  19.500, 549.200,   0.000, 143.125,   0.806,   0.058,   7.519,   7.452,   1.429,  52.143,  30.000,  12.857, 166.667,  16.667, 114.000,   1.667,   0.000,  11.667,   8.333,  60.000
29/07/2089 19:59:00,102.60000,   0.283,  19.600, 266.700,   0.000, 142.813,   0.677,   0.048,   4.445,   4.387,   1.429,  57.143,  18.571,   7.857, 166.667,  16.667, 129.000,   1.667,   0.000,  11.667,   8.333,  60.000
30/07/2089 04:00:00,92.70000,   0.283,  19.900, 222.700,   0.000, 141.875,   0.581,   0.042,   4.142,   4.097,   1.429,  67.143,  16.429,   7.143, 166.667,  16.667, 130.000,   1.667,   0.000,  11.667,   8.333,  60.000
30/07/2089 12:00:00,79.60000,   0.283,  20.700, 167.100,   0.000, 139.688,   1.194,   0.084,   3.190,   3.097,   1.429,  52.857,  16.429,   7.143, 166.667,  16.667, 131.833,   1.667,   0.000,  11.667,   8.333,  60.000
30/07/2089 19:59:00,60.60000,   0.283,  21.910, 205.900,   0.000, 136.406,   1.032,   0.074,   3.274,   3.194,   1.429,  49.286,  13.571,   5.714, 166.667,  16.667, 124.000,   1.667,   0.000,  11.667,   8.333,  60.000
31/07/2089 19:59:00,43.20000,   0.283,  22.700, 157.000,   0.000, 134.375,   1.129,   0.081,   2.823,   2.742,   1.429,  65.000,  15.000,   6.429, 166.667,  16.667, 125.667,   1.667,   0.000,  11.667,   8.333,  60.000
01/08/2089 19:59:00,34.80000,   0.283,  23.800, 115.300,   0.000, 131.563,   1.806,   0.129,   2.432,   2.290,   1.429,  94.286,  20.000,   8.571, 166.667,  16.667, 137.333,   1.667,   0.000,  11.667,   8.333,  60.000
02/08/2089 19:59:00,36.30000,   0.283,  24.000, 116.300,   0.000, 131.094,   1.516,   0.110,   2.458,   2.355,   1.429,  85.000,  17.143,   7.143, 166.667,  16.667, 123.833,   1.667,   0.000,  11.667,   8.333,  60.000
03/08/2089 19:59:00,32.30000,   0.283,  22.900,  87.800,   0.000, 133.750,   1.548,   0.110,   2.197,   2.097,   1.429, 111.429,  20.000,   8.571, 166.667,  16.667, 133.167,   1.667,   0.000,  11.667,   8.333,  60.000
04/08/2089 12:00:00,27.20000,   0.283,  21.700,  89.000,   0.000, 137.031,   1.806,   0.129,   1.974,   1.839,   1.429, 110.714,  20.714,   8.571, 166.667,  16.667, 139.333,   1.667,   0.000,  11.667,   8.333,  60.000
04/08/2089 19:59:00,26.80000,   0.283,  21.800,  95.900,   0.000, 136.719,   2.774,   0.200,   1.674,   1.484,   1.429, 128.571,  22.143,   9.286, 166.667,  16.667, 143.500,   1.667,   0.000,  11.667,   8.333,  60.000
05/08/2089 19:59:00,23.90000,   0.283,  22.700,  67.400,   0.000, 134.375,   2.839,   0.203,   1.732,   1.516,   1.429, 140.000,  25.714,  10.714, 166.667,  16.667, 138.167,   1.667,   0.000,  11.667,   8.333,  60.000
06/08/2089 19:59:00,36.70000,   0.283,  22.010, 137.500,   0.000, 136.094,   3.226,   0.232,   2.516,   2.290,   1.429, 139.286,  27.857,  12.143, 166.667,  16.667, 142.333,   1.667,   0.000,  11.667,   8.333,  60.000
07/08/2089 04:00:00,29.60000,   0.283,  22.300, 162.000,   0.000, 135.313,   1.806,   0.129,   2.774,   2.645,   1.429, 110.714,  20.714,   9.286, 166.667,  16.667, 128.500,   1.667,   0.000,  11.667,   8.333,  60.000
07/08/2089 12:00:00,26.80000,   0.283,  21.900,  81.200,   0.000, 136.406,   2.161,   0.155,   1.745,   1.581,   1.429, 112.143,  22.143,   9.286, 166.667,  16.667, 138.000,   1.667,   0.000,  11.667,   8.333,  60.000
07/08/2089 19:59:00,28.20000,   0.283,  23.500,  72.700,   0.000, 132.344,   2.742,   0.197,   1.513,   1.323,   1.429, 132.857,  21.429,   9.286, 166.667,  16.667, 138.833,   1.667,   0.000,  11.667,   8.333,  60.000
08/08/2089 19:59:00,44.70000,   0.283,  23.500, 287.300,   0.000, 132.344,   2.484,   0.177,   4.090,   3.903,   1.429, 131.429,  27.143,  11.429, 166.667,  16.667, 132.000,   1.667,   0.000,  11.667,   8.333,  60.000
09/08/2089 04:00:00,38.50000,   0.283,  23.700, 184.800,   0.000, 131.875,   2.839,   0.203,   3.581,   3.387,   1.429, 113.571,  22.143,   9.286, 166.667,  16.667, 137.667,   1.667,   0.000,  11.667,   8.333,  60.000
09/08/2089 12:00:00,33.60000,   0.283,  21.800, 124.800,   0.000, 136.719,   3.355,   0.242,   3.016,   2.774,   1.429, 122.857,  21.429,   9.286, 166.667,  16.667, 138.000,   1.667,   0.000,  11.667,   8.333,  60.000
09/08/2089 19:59:00,50.50000,   0.283,  23.500, 268.700,   0.000, 132.344,   1.839,   0.132,   4.174,   4.032,   1.429,  91.429,  23.571,  10.000, 166.667,  16.667, 125.333,   1.667,   0.000,  11.667,   8.333,  60.000
10/08/2089 04:00:00,33.60000,   0.283,  21.510, 102.300,   0.000, 137.500,   1.871,   0.135,   2.532,   2.387,   1.429,  87.857,  20.714,   8.571, 166.667,  16.667, 129.667,   1.667,   0.000,  11.667,   8.333,  60.000
10/08/2089 12:00:00,30.30000,   0.283,  20.500,  67.700,   0.000, 140.156,   2.194,   0.158,   1.913,   1.742,   1.429, 102.143,  18.571,   7.857, 166.667,  16.667, 132.833,   1.667,   0.000,  11.667,   8.333,  60.000
10/08/2089 19:59:00,27.80000,   0.283,  22.200,  57.200,   0.000, 135.625,   2.548,   0.184,   1.729,   1.548,   1.429, 125.000,  19.286,   7.857, 166.667,  16.667, 138.333,   1.667,   0.000,  11.667,   8.333,  60.000
11/08/2089 04:00:00,39.60000,   0.283,  22.410, 112.200,   0.000, 135.156,   2.677,   0.194,   2.377,   2.194,   1.429, 109.286,  20.000,   8.571, 166.667,  16.667, 140.000,   1.667,   0.000,  11.667,   8.333,  60.000
11/08/2089 12:00:00,34.70000,   0.283,  20.400, 136.400,   0.000, 140.469,   2.710,   0.194,   3.090,   2.903,   1.429, 105.714,  25.714,  10.714, 166.667,  16.667, 131.500,   1.667,   0.000,  11.667,   8.333,  60.000
11/08/2089 19:59:00,28.50000,   0.283,  22.600,  60.200,   0.000, 134.531,   2.774,   0.200,   1.768,   1.581,   1.429, 101.429,  20.714,   9.286, 166.667,  16.667, 128.000,   1.667,   0.000,  11.667,   8.333,  60.000
12/08/2089 19:59:00,22.80000,   0.283,  23.000,  49.900,   0.000, 133.594,   3.548,   0.255,   1.339,   1.097,   1.429, 153.571,  27.143,  11.429, 166.667,  16.667, 129.667,   1.667,   0.000,  11.667,   8.333,  60.000
13/08/2089 19:59:00,19.50000,   0.283,  23.000,  43.400,   0.000, 133.594,   3.419,   0.245,   1.284,   1.032,   1.429, 142.143,  25.000,  10.714, 166.667,  16.667, 137.167,   1.667,   0.000,  11.667,   8.333,  60.000
14/08/2089 19:59:00,16.30000,   0.283,  23.500,  41.600,   0.000, 132.344,   2.290,   0.165,   1.674,   1.516,   1.429, 127.143,  24.286,  10.714, 166.667,  16.667, 132.667,   1.667,   0.000,  11.667,   8.333,  60.000
15/08/2089 19:59:00,14.50000,   0.283,  26.600,  29.300,   0.000, 125.000,   2.613,   0.187,   1.842,   1.645,   1.429, 147.857,  27.143,  11.429, 166.667,  16.667, 131.000,   1.667,   0.000,  11.667,   8.333,  60.000
16/08/2089 19:59:00,15.20000,   0.283,  25.800,  70.400,   0.000, 126.875,   2.710,   0.194,   1.897,   1.710,   1.429, 162.857,  28.571,  12.143, 166.667,  16.667, 129.667,   1.667,   0.000,  11.667,   8.333,  60.000
17/08/2089 19:59:00,12.50000,   0.283,  25.490,  40.300,   0.000, 127.500,   4.032,   0.290,   1.384,   1.097,   1.429, 181.429,  30.714,  13.571, 166.667,  16.667, 134.000,   1.667,   0.000,  11.667,   8.333,  60.000
18/08/2089 12:00:00,13.70000,   0.283,  21.900,  29.000,   0.000, 136.406,   3.387,   0.242,   1.506,   1.258,   1.429, 160.714,  30.000,  12.857, 166.667,  16.667, 129.500,   1.667,   0.000,  11.667,   8.333,  60.000
18/08/2089 19:59:00,11.90000,   0.283,  21.800,  32.600,   0.000, 136.719,   3.774,   0.271,   1.155,   0.871,   1.429, 199.286,  28.571,  12.143, 166.667,  16.667, 137.000,   1.667,   0.000,  11.667,   8.333,  60.000
19/08/2089 19:59:00,11.00000,   0.283,  22.200,  22.100,   0.000, 135.625,   3.968,   0.287,   1.087,   0.806,   1.429, 200.000,  32.857,  14.286, 166.667,  16.667, 139.333,   1.667,   0.000,  11.667,   8.333,  60.000
20/08/2089 19:59:00,10.10000,   0.283,  23.500,  22.600,   0.000, 132.344,   4.355,   0.313,   1.148,   0.839,   1.429, 206.429,  32.857,  14.286, 166.667,  16.667, 137.833,   1.667,   0.000,  11.667,   8.333,  60.000
21/08/2089 19:59:00, 9.00000,   0.283,  25.800,  18.200,   0.000, 126.875,   3.484,   0.252,   1.032,   0.774,   1.429, 197.143,  30.000,  12.857, 166.667,  16.667, 129.833,   1.667,   0.000,  11.667,   8.333,  60.000
22/08/2089 19:59:00, 8.60000,   0.283,  27.200, 278.700,   0.000, 123.594,   3.194,   0.229,   4.513,   4.290,   1.429, 240.000,  41.429,  17.857, 166.667,  16.667, 115.833,   1.667,   0.000,  11.667,   8.333,  60.000
23/08/2089 19:59:00, 8.20000,   0.283,  23.600,  22.400,   0.000, 132.031,   4.581,   0.329,   1.281,   0.935,   1.429, 237.143,  36.429,  15.714, 166.667,  16.667, 120.333,   1.667,   0.000,  11.667,   8.333,  60.000
24/08/2089 19:59:00, 7.70000,   0.283,  21.900,  21.800,   0.000, 136.406,   3.871,   0.277,   1.242,   0.968,   1.429, 241.429,  37.857,  16.429, 166.667,  16.667, 127.500,   1.667,   0.000,  11.667,   8.333,  60.000
25/08/2089 04:00:00, 8.30000,   0.283,  21.400,  17.500,   0.000, 137.813,   3.871,   0.277,   1.187,   0.903,   1.429, 230.714,  37.143,  15.714, 166.667,  16.667, 124.000,   1.667,   0.000,  11.667,   8.333,  60.000
25/08/2089 19:59:00, 7.30000,   0.283,  22.200,  13.500,   0.000, 135.625,   3.613,   0.258,   0.771,   0.516,   1.429, 254.286,  37.143,  15.714, 166.667,  16.667, 104.667,   1.667,   0.000,  11.667,   8.333,  60.000
26/08/2089 19:59:00, 7.20000,   0.283,  24.900,  11.200,   0.000, 128.906,   3.677,   0.265,   1.168,   0.903,   1.429, 263.571,  40.714,  17.143, 166.667,  16.667,  97.667,   1.667,   0.000,  11.667,   8.333,  60.000
27/08/2089 19:59:00,12.00000,   0.283,  24.600,  47.300,   0.000, 129.688,   4.290,   0.310,   1.642,   1.323,   1.429, 284.286,  44.286,  18.571, 166.667,  16.667,  90.500,   1.667,   0.000,  11.667,   8.333,  60.000
28/08/2089 12:00:00,35.00000,   0.283,  23.400, 136.900,   0.000, 132.500,   5.581,   0.400,   2.900,   2.484,   1.429, 257.857,  35.714,  15.000, 166.667,  16.667, 113.167,   1.667,   0.000,  11.667,   8.333,  60.000
28/08/2089 19:59:00,32.20000,   0.283,  25.000,1278.700,   0.000, 128.750,   1.419,   0.100,  15.303,  15.194,   1.429, 172.857,  52.857,  22.857, 166.667,  16.667, 100.333,   1.667,   0.000,  11.667,   8.333,  60.000
29/08/2089 04:00:00,20.40000,   0.283,  21.700, 184.000,   0.000, 137.031,   2.742,   0.197,   2.935,   2.742,   1.429, 152.857,  27.857,  12.143, 166.667,  16.667, 105.667,   1.667,   0.000,  11.667,   8.333,  60.000
29/08/2089 12:00:00,15.40000,   0.283,  21.300,  95.600,   0.000, 137.969,   2.710,   0.194,   2.223,   2.032,   1.429, 155.714,  24.286,  10.714, 166.667,  16.667, 108.667,   1.667,   0.000,  11.667,   8.333,  60.000
29/08/2089 19:59:00,13.90000,   0.283,  23.000,  69.700,   0.000, 133.594,   2.677,   0.190,   1.874,   1.677,   1.429, 144.286,  23.571,  10.000, 166.667,  16.667, 106.167,   1.667,   0.000,  11.667,   8.333,  60.000
30/08/2089 12:00:00,12.70000,   0.283,  24.200,  45.000,   0.000, 130.625,   3.548,   0.255,   1.539,   1.290,   1.429, 207.857,  32.857,  14.286, 166.667,  16.667, 111.333,   1.667,   0.000,  11.667,   8.333,  60.000
30/08/2089 19:59:00,27.50000,   0.283,  24.300, 504.800,   0.000, 130.313,   2.581,   0.184,   8.339,   8.161,   1.429, 185.000,  41.429,  17.857, 166.667,  16.667,  85.333,   1.667,   0.000,  11.667,   8.333,  60.000
31/08/2089 04:00:00,29.80000,   0.283,  22.220, 219.900,   0.000, 135.625,   3.000,   0.216,   4.116,   3.903,   1.429, 155.000,  29.286,  12.857, 166.667,  16.667,  95.667,   1.667,   0.000,  11.667,   8.333,  60.000
31/08/2089 12:00:00,23.50000,   0.283,  18.300, 151.600,   0.000, 146.563,   3.419,   0.248,   3.103,   2.839,   1.429, 175.714,  30.000,  12.857, 166.667,  16.667, 113.667,   1.667,   0.000,  11.667,   8.333,  60.000
31/08/2089 19:59:00,22.50000,   0.283,  18.400,  87.400,   0.000, 146.250,   3.065,   0.219,   2.252,   2.032,   1.429, 168.571,  27.857,  12.143, 166.667,  16.667, 101.167,   1.667,   0.000,  11.667,   8.333,  60.000
01/09/2089 12:00:00,15.50000,   0.283,  19.200,  62.800,   0.000, 143.906,   3.452,   0.248,   1.806,   1.548,   1.429, 146.429,  22.857,  10.000, 166.667,  16.667, 114.333,   1.667,   0.000,  11.667,   8.333,  60.000
01/09/2089 19:59:00,13.70000,   0.283,  20.600,  50.200,   0.000, 140.000,   3.452,   0.248,   1.403,   1.161,   1.429, 146.429,  27.143,  11.429, 166.667,  16.667, 150.667,   1.667,   0.000,  11.667,   8.333,  60.000
02/09/2089 19:59:00,48.70000,   0.283,  19.100, 248.800,   0.000, 144.219,   2.581,   0.187,   4.339,   4.161,   1.429, 127.143,  25.000,  10.714, 166.667,  16.667, 141.000,   1.667,   0.000,  11.667,   8.333,  60.000
03/09/2089 04:00:00,80.40000,   0.283,  19.200, 543.500,   0.000, 143.906,   1.742,   0.126,   7.229,   7.097,   1.429, 107.143,  22.143,   9.286, 166.667,  16.667, 160.833,   1.667,   0.000,  11.667,   8.333,  60.000
03/09/2089 12:00:00,54.40000,   0.283,  18.800, 477.900,   0.000, 145.156,   1.742,   0.126,   7.116,   7.000,   1.429,  82.143,  24.286,  10.714, 166.667,  16.667, 122.667,   1.667,   0.000,  11.667,   8.333,  60.000
03/09/2089 19:59:00,46.20000,   0.283,  20.400, 207.800,   0.000, 140.469,   1.742,   0.126,   3.955,   3.839,   1.429,  80.000,  19.286,   8.571, 166.667,  16.667, 135.167,   1.667,   0.000,  11.667,   8.333,  60.000
04/09/2089 19:59:00,32.00000,   0.283,  22.000,  88.900,   0.000, 136.094,   2.258,   0.161,   2.358,   2.194,   1.429, 109.286,  18.571,   7.857, 166.667,  16.667, 152.167,   1.667,   0.000,  11.667,   8.333,  60.000
05/09/2089 19:59:00,27.00000,   0.283,  20.500,  59.200,   0.000, 140.313,   2.484,   0.181,   2.032,   1.839,   1.429, 116.429,  19.286,   8.571, 166.667,  16.667, 163.833,   1.667,   0.000,  11.667,   8.333,  60.000
06/09/2089 19:59:00,24.70000,   0.283,  18.500,  48.400,   0.000, 146.094,   2.581,   0.187,   1.606,   1.419,   1.429, 122.143,  20.000,   8.571, 166.667,  16.667, 162.500,   1.667,   0.000,  11.667,   8.333,  60.000
07/09/2089 19:59:00,20.80000,   0.283,  19.800,  33.800,   0.000, 142.188,   2.677,   0.194,   1.190,   1.000,   1.429, 139.286,  25.714,  11.429, 166.667,  16.667, 155.333,   1.667,   0.000,  11.667,   8.333,  60.000
08/09/2089 12:00:00,17.50000,   0.283,  19.900,  35.500,   0.000, 141.875,   2.968,   0.213,   1.129,   0.903,   1.429, 130.000,  24.286,  10.000, 166.667,  16.667, 150.000,   1.667,   0.000,  11.667,   8.333,  60.000
08/09/2089 19:59:00,15.20000,   0.283,  22.200,  29.800,   0.000, 135.625,   2.968,   0.213,   1.003,   0.774,   1.429, 155.000,  26.429,  11.429, 166.667,  16.667, 146.000,   1.667,   0.000,  11.667,   8.333,  60.000
09/09/2089 19:59:00,13.20000,   0.283,  21.100,  21.800,   0.000, 138.594,   3.710,   0.265,   1.155,   0.903,   1.429, 171.429,  32.857,  14.286, 166.667,  16.667, 154.167,   1.667,   0.000,  11.667,   8.333,  60.000
10/09/2089 19:59:00,11.30000,   0.283,  20.800,  19.900,   0.000, 139.375,   4.581,   0.329,   1.252,   0.935,   1.429, 205.000,  37.143,  15.714, 166.667,  16.667, 149.333,   1.667,   0.000,  11.667,   8.333,  60.000
11/09/2089 19:59:00, 9.90000,   0.283,  21.500,  15.600,   0.000, 137.500,   6.323,   0.455,   1.277,   0.806,   1.429, 225.714,  40.000,  17.143, 166.667,  16.667, 143.333,   1.667,   0.000,  11.667,   8.333,  60.000
12/09/2089 19:59:00, 9.00000,   0.283,  22.000,  12.900,   0.000, 136.094,   6.129,   0.442,   1.210,   0.774,   1.429, 259.286,  44.286,  19.286, 166.667,  16.667, 142.000,   1.667,   0.000,  11.667,   8.333,  60.000
13/09/2089 19:59:00, 8.50000,   0.283,  23.500,   9.500,   0.000, 132.344,   6.226,   0.448,   1.184,   0.742,   1.429, 258.571,  43.571,  18.571, 166.667,  16.667, 136.000,   1.667,   0.000,  11.667,   8.333,  60.000
14/09/2089 19:59:00, 7.90000,   0.283,  21.400,   9.500,   0.000, 137.813,   5.645,   0.406,   1.174,   0.774,   1.429, 227.143,  40.000,  17.143, 166.667,  16.667, 131.667,   1.667,   0.000,  11.667,   8.333,  60.000
15/09/2089 12:00:00, 8.10000,   0.283,  21.500,   9.700,   0.000, 137.500,   5.290,   0.381,   1.223,   0.839,   1.429, 248.571,  42.857,  18.571, 166.667,  16.667, 131.667,   1.667,   0.000,  11.667,   8.333,  60.000
15/09/2089 19:59:00, 7.50000,   0.283,  25.200,  17.100,   0.000, 128.281,   5.548,   0.400,   1.019,   0.613,   1.429, 262.143,  43.571,  18.571, 166.667,  16.667, 111.833,   1.667,   0.000,  11.667,   8.333,  60.000
16/09/2089 19:59:00,11.80000,   0.283,  20.400,  19.600,   0.000, 140.469,   7.194,   0.519,   1.113,   0.581,   1.429, 266.429,  45.714,  19.286, 166.667,  16.667, 118.667,   1.667,   0.000,  11.667,   8.333,  60.000
17/09/2089 19:59:00, 8.20000,   0.283,  21.200,  11.500,   0.000, 138.281,   5.548,   0.400,   0.929,   0.516,   1.429, 217.857,  38.571,  16.429, 166.667,  16.667, 115.667,   1.667,   0.000,  11.667,   8.333,  60.000
18/09/2089 19:59:00, 7.60000,   0.283,  23.500,  12.400,   0.000, 132.344,   3.677,   0.265,   2.113,   1.839,   1.429, 302.857,  50.714,  21.429, 166.667,  16.667, 111.333,   1.667,   0.000,  11.667,   8.333,  60.000
19/09/2089 19:59:00, 6.80000,   0.283,  20.600,  49.900,   0.000, 140.000,   3.516,   0.252,   2.642,   2.387,   1.429, 259.286,  47.143,  20.000, 166.667,  16.667, 102.667,   1.667,   0.000,  11.667,   8.333,  60.000
20/09/2089 04:00:00,14.20000,   0.283,  20.100, 822.800,   0.000, 141.406,   2.839,   0.203,  13.926,  13.710,   1.429, 130.000,  37.143,  15.714, 166.667,  16.667,  80.667,   1.667,   0.000,  11.667,   8.333,  60.000
20/09/2089 12:00:00,150.60000,   0.283,  18.100,1107.000,   0.000, 147.188,   1.581,   0.113,  13.094,  12.968,   1.429,  63.571,  35.000,  15.000, 166.667,  16.667,  79.500,   1.667,   0.000,  11.667,   8.333,  60.000
20/09/2089 19:59:00,117.80000,   0.283,  22.200, 376.400,   0.000, 135.625,   2.097,   0.152,   6.003,   5.839,   1.429,  78.571,  25.714,  10.714, 166.667,  16.667,  91.167,   1.667,   0.000,  11.667,   8.333,  60.000
21/09/2089 04:00:00,56.30000,   0.283,  17.450, 236.500,   0.000, 149.219,   2.387,   0.171,   4.035,   3.871,   1.429,  89.286,  24.286,  10.000, 166.667,  16.667,  98.500,   1.667,   0.000,  11.667,   8.333,  60.000
21/09/2089 12:00:00,44.40000,   0.283,  16.200, 142.400,   0.000, 153.281,   2.323,   0.165,   3.058,   2.903,   1.429, 104.286,  23.571,  10.000, 166.667,  16.667, 105.500,   1.667,   0.000,  11.667,   8.333,  60.000
21/09/2089 19:59:00,41.20000,   0.283,  17.500, 109.700,   0.000, 149.063,   2.323,   0.168,   2.113,   1.935,   1.429, 104.286,  22.143,   9.286, 166.667,  16.667, 110.667,   1.667,   0.000,  11.667,   8.333,  60.000
22/09/2089 04:00:00,34.40000,   0.283,  18.700,  88.500,   0.000, 145.469,   2.742,   0.197,   1.784,   1.581,   1.429, 114.286,  27.857,  12.143, 166.667,  16.667, 110.833,   1.667,   0.000,  11.667,   8.333,  60.000
22/09/2089 19:59:00,26.80000,   0.283,  18.550,  65.900,   0.000, 145.938,   3.000,   0.216,   1.642,   1.419,   1.429, 142.857,  25.714,  11.429, 166.667,  16.667, 135.667,   1.667,   0.000,  11.667,   8.333,  60.000
23/09/2089 19:59:00,81.90000,   0.283,  20.300, 452.400,   0.000, 140.781,   2.032,   0.148,  13.368,  13.226,   1.429,  94.286,  28.571,  12.143, 166.667,  16.667, 116.500,   1.667,   0.000,  11.667,   8.333,  60.000
24/09/2089 04:00:00,90.20000,   0.283,  18.410, 716.800,   0.000, 146.250,   2.226,   0.161,   5.768,   5.613,   1.429,  80.714,  28.571,  12.143, 166.667,  16.667, 117.833,   1.667,   0.000,  11.667,   8.333,  60.000
24/09/2089 12:00:00,58.00000,   0.283,  16.700, 284.400,   0.000, 151.563,   2.613,   0.187,   8.597,   8.419,   1.429,  76.429,  25.000,  10.714, 166.667,  16.667, 117.000,   1.667,   0.000,  11.667,   8.333,  60.000
24/09/2089 19:59:00,50.90000,   0.283,  17.600, 160.900,   0.000, 148.750,   2.258,   0.161,   1.132,   0.968,   1.429,  75.714,  20.000,   8.571, 166.667,  16.667, 120.167,   1.667,   0.000,  11.667,   8.333,  60.000
25/09/2089 04:00:00,44.40000,   0.283,  17.600, 128.300,   0.000, 148.750,   2.194,   0.158,   2.984,   2.839,   1.429,  77.857,  20.000,   8.571, 166.667,  16.667, 124.500,   1.667,   0.000,  11.667,   8.333,  60.000
25/09/2089 19:59:00,33.90000,   0.283,  19.020,  81.200,   0.000, 144.531,   2.290,   0.165,   0.581,   0.419,   1.429, 100.000,  21.429,   9.286, 166.667,  16.667, 131.833,   1.667,   0.000,  11.667,   8.333,  60.000
26/09/2089 19:59:00,28.50000,   0.283,  15.300,  61.700,   0.000, 156.250,   2.516,   0.181,   1.910,   1.742,   1.429, 127.143,  27.143,  11.429, 166.667,  16.667, 137.500,   1.667,   0.000,  11.667,   8.333,  60.000
27/09/2089 19:59:00,23.70000,   0.283,  18.110,  46.500,   0.000, 147.188,   2.581,   0.187,   1.571,   1.387,   1.429, 138.571,  27.857,  12.143, 166.667,  16.667, 135.000,   1.667,   0.000,  11.667,   8.333,  60.000
28/09/2089 04:00:00,65.60000,   0.283,  18.200,1114.600,   0.000, 146.875,   1.290,   0.094,  12.787,  12.710,   1.429,  98.571,  36.429,  15.714, 166.667,  16.667, 112.333,   1.667,   0.000,  11.667,   8.333,  60.000
