ISOTime,Flow,Salt,Temp,SSOL1,SSOL2,DO,PO4,DOP,POP,PIP,NH4,NO3,DON,PON,DOC,POC,SiO2,CYANO,CHLOR,CRYPTO,FDIAT,MDIAT
12/01/2006 00:00:00,4465.50000,   0.017,   2.200,   8.794,   0.000, 155.948,   0.222,   0.016,   0.088,   0.072,   3.230,  30.547,   6.472,   2.774, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
13/01/2006 00:00:00,4599.00000,   0.018,   2.500,   8.745,   0.000, 156.492,   0.222,   0.016,   0.088,   0.072,   3.213,  30.509,   6.461,   2.769, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
14/01/2006 00:00:00,4898.30000,   0.018,   2.900,   8.697,   0.000, 157.036,   0.222,   0.016,   0.088,   0.072,   3.196,  30.471,   6.451,   2.765, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
15/01/2006 00:00:00,4651.60000,   0.018,   2.700,   8.648,   0.000, 157.581,   0.221,   0.016,   0.088,   0.073,   3.179,  30.433,   6.441,   2.761, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
16/01/2006 00:00:00,4526.20000,   0.018,   2.300,   8.600,   0.000, 158.125,   0.221,   0.016,   0.089,   0.073,   3.161,  30.395,   6.431,   2.756, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
17/01/2006 00:00:00,4376.50000,   0.018,   2.000,   8.552,   0.000, 159.279,   0.221,   0.016,   0.089,   0.073,   3.144,  30.357,   6.421,   2.752, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
18/01/2006 00:00:00,4390.30000,   0.018,   2.000,   8.503,   0.000, 160.433,   0.220,   0.016,   0.089,   0.073,   3.127,  30.319,   6.411,   2.748, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
19/01/2006 00:00:00,4437.20000,   0.018,   1.600,   8.455,   0.000, 161.588,   0.220,   0.016,   0.089,   0.074,   3.110,  30.281,   6.401,   2.744, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
20/01/2006 00:00:00,4562.60000,   0.018,   1.800,   8.406,   0.000, 162.742,   0.220,   0.016,   0.090,   0.074,   3.093,  30.243,   6.391,   2.739, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
21/01/2006 00:00:00,4635.40000,   0.018,   2.600,   8.358,   0.000, 163.896,   0.220,   0.016,   0.090,   0.074,   3.076,  30.204,   6.381,   2.735, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
22/01/2006 00:00:00,4542.40000,   0.018,   2.700,   8.310,   0.000, 165.050,   0.219,   0.016,   0.090,   0.075,   3.059,  30.166,   6.371,   2.731, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
23/01/2006 00:00:00,4518.10000,   0.018,   2.500,   8.261,   0.000, 166.205,   0.219,   0.016,   0.091,   0.075,   3.042,  30.128,   6.361,   2.726, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
24/01/2006 00:00:00,4392.70000,   0.018,   2.400,   8.213,   0.000, 167.359,   0.219,   0.016,   0.091,   0.075,   3.025,  30.090,   6.351,   2.722, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
25/01/2006 00:00:00,4667.70000,   0.018,   2.500,   8.165,   0.000, 168.513,   0.218,   0.016,   0.091,   0.075,   3.008,  30.052,   6.341,   2.718, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
26/01/2006 00:00:00,4493.80000,   0.018,   2.000,   8.116,   0.000, 169.667,   0.218,   0.016,   0.091,   0.076,   2.990,  30.014,   6.331,   2.713, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
27/01/2006 00:00:00,4348.20000,   0.018,   1.500,   8.068,   0.000, 170.822,   0.218,   0.016,   0.092,   0.076,   2.973,  29.976,   6.321,   2.709, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
28/01/2006 00:00:00,4469.50000,   0.018,   1.200,   8.019,   0.000, 171.976,   0.217,   0.016,   0.092,   0.076,   2.956,  29.938,   6.311,   2.705, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
29/01/2006 00:00:00,4534.30000,   0.018,   1.700,   7.971,   0.000, 173.130,   0.217,   0.016,   0.092,   0.077,   2.939,  29.900,   6.301,   2.700, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
30/01/2006 00:00:00,4501.90000,   0.018,   2.500,   7.923,   0.000, 174.284,   0.217,   0.016,   0.092,   0.077,   2.922,  29.861,   6.291,   2.696, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
31/01/2006 00:00:00,4400.80000,   0.018,   2.900,   7.874,   0.000, 175.439,   0.217,   0.015,   0.093,   0.077,   2.905,  29.823,   6.281,   2.692, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
01/02/2006 00:00:00,4542.40000,   0.018,   2.700,   7.826,   0.000, 176.593,   0.216,   0.015,   0.093,   0.077,   2.888,  29.785,   6.271,   2.687, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
02/02/2006 00:00:00,4518.10000,   0.018,   3.000,   7.777,   0.000, 177.747,   0.216,   0.015,   0.093,   0.078,   2.871,  29.747,   6.261,   2.683, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
03/02/2006 00:00:00,4501.90000,   0.018,   3.000,   7.729,   0.000, 178.901,   0.216,   0.015,   0.093,   0.078,   2.854,  29.709,   6.251,   2.679, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
04/02/2006 00:00:00,4497.90000,   0.018,   2.800,   7.681,   0.000, 180.055,   0.215,   0.015,   0.094,   0.078,   2.837,  29.671,   6.241,   2.675, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
05/02/2006 00:00:00,4566.60000,   0.018,   2.800,   7.632,   0.000, 181.210,   0.215,   0.015,   0.094,   0.079,   2.819,  29.633,   6.231,   2.670, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
06/02/2006 00:00:00,4501.90000,   0.018,   2.800,   7.584,   0.000, 182.364,   0.215,   0.015,   0.094,   0.079,   2.802,  29.595,   6.221,   2.666, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
07/02/2006 00:00:00,4566.60000,   0.018,   2.600,   7.535,   0.000, 183.518,   0.215,   0.015,   0.094,   0.079,   2.785,  29.557,   6.211,   2.662, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
08/02/2006 00:00:00,4615.20000,   0.018,   2.300,   7.487,   0.000, 184.672,   0.214,   0.015,   0.095,   0.079,   2.768,  29.518,   6.201,   2.657, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
09/02/2006 00:00:00,4497.90000,   0.018,   2.000,   7.439,   0.000, 185.827,   0.214,   0.015,   0.095,   0.080,   2.751,  29.480,   6.191,   2.653, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
10/02/2006 00:00:00,4360.30000,   0.018,   1.800,   7.390,   0.000, 186.981,   0.214,   0.015,   0.095,   0.080,   2.734,  29.442,   6.181,   2.649, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
11/02/2006 00:00:00,4283.50000,   0.018,   1.600,   7.342,   0.000, 188.135,   0.213,   0.015,   0.095,   0.080,   2.717,  29.404,   6.171,   2.644, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
12/02/2006 00:00:00,4530.20000,   0.018,   0.800,   7.294,   0.000, 189.289,   0.213,   0.015,   0.096,   0.080,   2.700,  29.366,   6.161,   2.640, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
13/02/2006 00:00:00,4586.80000,   0.018,   0.100,   7.245,   0.000, 190.444,   0.213,   0.015,   0.096,   0.081,   2.683,  29.328,   6.151,   2.636, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
14/02/2006 00:00:00,4465.50000,   0.018,   0.100,   7.197,   0.000, 191.598,   0.213,   0.015,   0.096,   0.081,   2.666,  29.290,   6.141,   2.631, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
15/02/2006 00:00:00,4340.10000,   0.018,   0.100,   7.148,   0.000, 192.752,   0.212,   0.015,   0.097,   0.081,   2.649,  29.252,   6.131,   2.627, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
16/02/2006 00:00:00,4380.60000,   0.018,   0.100,   7.100,   0.000, 193.906,   0.212,   0.015,   0.097,   0.082,   2.631,  29.214,   6.121,   2.623, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
17/02/2006 00:00:00,4461.50000,   0.018,   0.100,   7.043,   0.000, 193.795,   0.212,   0.015,   0.097,   0.082,   2.612,  29.171,   6.110,   2.618, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
18/02/2006 00:00:00,4497.90000,   0.018,   0.100,   6.986,   0.000, 193.683,   0.211,   0.015,   0.097,   0.082,   2.594,  29.129,   6.099,   2.613, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
19/02/2006 00:00:00,4526.20000,   0.018,   0.100,   6.929,   0.000, 193.571,   0.211,   0.015,   0.098,   0.083,   2.575,  29.087,   6.087,   2.609, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
20/02/2006 00:00:00,4627.30000,   0.018,   0.100,   6.871,   0.000, 193.460,   0.211,   0.015,   0.098,   0.083,   2.556,  29.045,   6.076,   2.604, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
21/02/2006 00:00:00,4542.40000,   0.018,   0.100,   6.814,   0.000, 193.348,   0.210,   0.015,   0.098,   0.083,   2.537,  29.003,   6.065,   2.599, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
22/02/2006 00:00:00,4408.90000,   0.018,   0.100,   6.757,   0.000, 193.237,   0.210,   0.015,   0.099,   0.083,   2.518,  28.960,   6.054,   2.594, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
23/02/2006 00:00:00,4518.10000,   0.018,   0.100,   6.700,   0.000, 193.125,   0.210,   0.015,   0.099,   0.084,   2.499,  28.918,   6.043,   2.590, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
24/02/2006 00:00:00,4724.40000,   0.018,   0.100,   6.643,   0.000, 193.013,   0.209,   0.015,   0.099,   0.084,   2.480,  28.876,   6.032,   2.585, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
25/02/2006 00:00:00,4874.10000,   0.018,   0.100,   6.586,   0.000, 192.902,   0.209,   0.015,   0.099,   0.084,   2.461,  28.834,   6.021,   2.580, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
26/02/2006 00:00:00,4942.80000,   0.018,   0.100,   6.529,   0.000, 192.790,   0.209,   0.015,   0.100,   0.085,   2.442,  28.792,   6.010,   2.575, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
27/02/2006 00:00:00,4789.10000,   0.018,   0.100,   6.471,   0.000, 192.679,   0.208,   0.015,   0.100,   0.085,   2.423,  28.749,   5.999,   2.571, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
28/02/2006 00:00:00,4821.50000,   0.018,   0.100,   6.414,   0.000, 192.567,   0.208,   0.015,   0.100,   0.085,   2.404,  28.707,   5.988,   2.566, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
01/03/2006 00:00:00,4825.60000,   0.018,   0.100,   6.357,   0.000, 192.455,   0.208,   0.015,   0.101,   0.086,   2.385,  28.665,   5.976,   2.561, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
02/03/2006 00:00:00,4781.00000,   0.018,   0.100,   6.300,   0.000, 192.344,   0.207,   0.015,   0.101,   0.086,   2.366,  28.623,   5.965,   2.556, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
03/03/2006 00:00:00,4894.30000,   0.018,   0.100,   6.243,   0.000, 192.232,   0.207,   0.015,   0.101,   0.086,   2.348,  28.581,   5.954,   2.552, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
04/03/2006 00:00:00,4740.60000,   0.018,   0.100,   6.186,   0.000, 192.121,   0.207,   0.015,   0.101,   0.087,   2.329,  28.538,   5.943,   2.547, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
05/03/2006 00:00:00,4922.60000,   0.018,   0.100,   6.129,   0.000, 192.009,   0.206,   0.015,   0.102,   0.087,   2.310,  28.496,   5.932,   2.542, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
06/03/2006 00:00:00,4930.70000,   0.018,   0.100,   6.071,   0.000, 191.897,   0.206,   0.015,   0.102,   0.087,   2.291,  28.454,   5.921,   2.537, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
07/03/2006 00:00:00,4898.30000,   0.018,   0.100,   6.014,   0.000, 191.786,   0.206,   0.015,   0.102,   0.088,   2.272,  28.412,   5.910,   2.533, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
08/03/2006 00:00:00,4853.90000,   0.018,   0.100,   5.957,   0.000, 191.674,   0.205,   0.015,   0.103,   0.088,   2.253,  28.370,   5.899,   2.528, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
09/03/2006 00:00:00,4910.50000,   0.018,   0.100,   5.900,   0.000, 191.563,   0.205,   0.015,   0.103,   0.088,   2.234,  28.328,   5.888,   2.523, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
10/03/2006 00:00:00,5124.90000,   0.018,   0.100,   5.843,   0.000, 191.451,   0.205,   0.015,   0.103,   0.088,   2.215,  28.285,   5.877,   2.518, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
11/03/2006 00:00:00,5294.70000,   0.018,   0.600,   5.786,   0.000, 191.339,   0.204,   0.015,   0.103,   0.089,   2.196,  28.243,   5.865,   2.514, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
12/03/2006 00:00:00,5149.20000,   0.018,   1.100,   5.729,   0.000, 191.228,   0.204,   0.015,   0.104,   0.089,   2.177,  28.201,   5.854,   2.509, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
13/03/2006 00:00:00,5335.20000,   0.018,   2.200,   5.671,   0.000, 191.116,   0.204,   0.015,   0.104,   0.089,   2.158,  28.159,   5.843,   2.504, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
14/03/2006 00:00:00,5185.60000,   0.018,   3.200,   5.614,   0.000, 191.004,   0.203,   0.015,   0.104,   0.090,   2.139,  28.117,   5.832,   2.499, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
15/03/2006 00:00:00,5379.70000,   0.018,   3.700,   5.557,   0.000, 190.893,   0.203,   0.015,   0.105,   0.090,   2.120,  28.074,   5.821,   2.495, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
16/03/2006 00:00:00,5525.40000,   0.018,   3.900,   5.500,   0.000, 190.781,   0.203,   0.015,   0.105,   0.090,   2.101,  28.032,   5.810,   2.490, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
17/03/2006 00:00:00,5501.10000,   0.018,   4.100,   5.457,   0.000, 190.692,   0.202,   0.014,   0.105,   0.091,   2.086,  27.998,   5.801,   2.486, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
18/03/2006 00:00:00,5517.30000,   0.018,   4.300,   5.414,   0.000, 190.603,   0.202,   0.014,   0.105,   0.091,   2.071,  27.965,   5.792,   2.482, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
19/03/2006 00:00:00,5395.90000,   0.018,   4.300,   5.371,   0.000, 190.513,   0.202,   0.014,   0.106,   0.091,   2.056,  27.931,   5.783,   2.479, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
20/03/2006 00:00:00,5359.50000,   0.018,   4.500,   5.329,   0.000, 190.424,   0.202,   0.014,   0.106,   0.091,   2.041,  27.897,   5.774,   2.475, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
21/03/2006 00:00:00,5408.10000,   0.018,   4.400,   5.286,   0.000, 190.335,   0.201,   0.014,   0.106,   0.092,   2.026,  27.863,   5.766,   2.471, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
22/03/2006 00:00:00,5282.70000,   0.018,   4.200,   5.243,   0.000, 190.246,   0.201,   0.014,   0.106,   0.092,   2.011,  27.830,   5.757,   2.467, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
23/03/2006 00:00:00,5274.60000,   0.018,   4.000,   5.200,   0.000, 190.156,   0.201,   0.014,   0.106,   0.092,   1.995,  27.796,   5.748,   2.463, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
24/03/2006 00:00:00,5197.70000,   0.018,   3.400,   5.157,   0.000, 190.067,   0.201,   0.014,   0.107,   0.092,   1.980,  27.762,   5.739,   2.459, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
25/03/2006 00:00:00,5088.50000,   0.018,   3.000,   5.114,   0.000, 189.978,   0.200,   0.014,   0.107,   0.093,   1.965,  27.728,   5.730,   2.456, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
26/03/2006 00:00:00,5165.30000,   0.018,   2.600,   5.071,   0.000, 189.888,   0.200,   0.014,   0.107,   0.093,   1.950,  27.695,   5.721,   2.452, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
27/03/2006 00:00:00,5286.70000,   0.018,   2.100,   5.029,   0.000, 189.799,   0.200,   0.014,   0.107,   0.093,   1.935,  27.661,   5.712,   2.448, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
28/03/2006 00:00:00,5359.50000,   0.018,   1.600,   4.986,   0.000, 189.710,   0.199,   0.014,   0.108,   0.093,   1.920,  27.627,   5.703,   2.444, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
29/03/2006 00:00:00,5258.40000,   0.018,   1.900,   4.943,   0.000, 189.621,   0.199,   0.014,   0.108,   0.094,   1.905,  27.593,   5.695,   2.440, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
30/03/2006 00:00:00,5343.30000,   0.018,   2.200,   4.900,   0.000, 189.531,   0.199,   0.014,   0.108,   0.094,   1.889,  27.560,   5.686,   2.437, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
31/03/2006 00:00:00,5476.80000,   0.018,   2.800,   4.857,   0.000, 189.442,   0.199,   0.014,   0.108,   0.094,   1.874,  27.526,   5.677,   2.433, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
01/04/2006 00:00:00,5217.90000,   0.018,   3.700,   4.814,   0.000, 189.353,   0.198,   0.014,   0.109,   0.094,   1.859,  27.492,   5.668,   2.429, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
02/04/2006 00:00:00,5404.00000,   0.018,   4.400,   4.771,   0.000, 189.263,   0.198,   0.014,   0.109,   0.095,   1.844,  27.458,   5.659,   2.425, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
03/04/2006 00:00:00,5391.90000,   0.018,   4.600,   4.729,   0.000, 189.174,   0.198,   0.014,   0.109,   0.095,   1.829,  27.425,   5.650,   2.421, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
04/04/2006 00:00:00,5412.10000,   0.018,   5.300,   4.686,   0.000, 189.085,   0.198,   0.014,   0.109,   0.095,   1.814,  27.391,   5.641,   2.417, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
05/04/2006 00:00:00,5359.50000,   0.018,   5.800,   4.643,   0.000, 188.996,   0.197,   0.014,   0.109,   0.095,   1.799,  27.357,   5.632,   2.414, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
06/04/2006 00:00:00,5480.80000,   0.018,   6.100,   4.600,   0.000, 188.906,   0.197,   0.014,   0.110,   0.096,   1.783,  27.323,   5.624,   2.410, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
07/04/2006 00:00:00,5541.50000,   0.018,   6.500,   4.557,   0.000, 188.817,   0.197,   0.014,   0.110,   0.096,   1.768,  27.290,   5.615,   2.406, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
08/04/2006 00:00:00,5456.60000,   0.018,   6.800,   4.514,   0.000, 188.728,   0.197,   0.014,   0.110,   0.096,   1.753,  27.256,   5.606,   2.402, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
09/04/2006 00:00:00,5375.70000,   0.018,   6.900,   4.471,   0.000, 188.638,   0.196,   0.014,   0.110,   0.096,   1.738,  27.222,   5.597,   2.398, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
10/04/2006 00:00:00,5436.40000,   0.018,   6.900,   4.429,   0.000, 188.549,   0.196,   0.014,   0.111,   0.097,   1.723,  27.188,   5.588,   2.395, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
11/04/2006 00:00:00,5387.80000,   0.018,   7.200,   4.386,   0.000, 188.460,   0.196,   0.014,   0.111,   0.097,   1.708,  27.155,   5.579,   2.391, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
12/04/2006 00:00:00,5488.90000,   0.018,   7.600,   4.343,   0.000, 188.371,   0.196,   0.014,   0.111,   0.097,   1.693,  27.121,   5.570,   2.387, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
13/04/2006 00:00:00,5472.80000,   0.018,   8.200,   4.300,   0.000, 188.281,   0.195,   0.014,   0.111,   0.097,   1.677,  27.087,   5.561,   2.383, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
14/04/2006 00:00:00,5367.60000,   0.018,   8.800,   4.257,   0.000, 188.192,   0.195,   0.014,   0.112,   0.098,   1.662,  27.053,   5.553,   2.379, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
15/04/2006 00:00:00,5302.90000,   0.018,   9.200,   4.214,   0.000, 188.103,   0.195,   0.014,   0.112,   0.098,   1.647,  27.019,   5.544,   2.376, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
16/04/2006 00:00:00,5387.80000,   0.018,   9.600,   4.171,   0.000, 188.013,   0.195,   0.014,   0.112,   0.098,   1.632,  26.986,   5.535,   2.372, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
17/04/2006 00:00:00,5290.80000,   0.018,   9.800,   4.129,   0.000, 187.924,   0.194,   0.014,   0.112,   0.098,   1.617,  26.952,   5.526,   2.368, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
18/04/2006 00:00:00,5129.00000,   0.018,   9.900,   4.086,   0.000, 187.835,   0.194,   0.014,   0.112,   0.099,   1.602,  26.918,   5.517,   2.364, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
19/04/2006 00:00:00,5379.70000,   0.018,  10.300,   4.043,   0.000, 187.746,   0.194,   0.014,   0.113,   0.099,   1.587,  26.884,   5.508,   2.360, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
20/04/2006 00:00:00,5165.30000,   0.018,  10.900,   4.000,   0.000, 187.656,   0.194,   0.014,   0.113,   0.099,   1.571,  26.851,   5.499,   2.356, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
21/04/2006 00:00:00,5230.10000,   0.018,  11.500,   4.310,   0.000, 187.548,   0.192,   0.014,   0.113,   0.099,   1.616,  27.149,   5.566,   2.385, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
22/04/2006 00:00:00,5226.00000,   0.018,  12.300,   4.621,   0.000, 187.441,   0.191,   0.014,   0.113,   0.099,   1.660,  27.447,   5.633,   2.414, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
23/04/2006 00:00:00,5513.20000,   0.018,  13.300,   4.931,   0.000, 187.333,   0.190,   0.014,   0.113,   0.099,   1.704,  27.745,   5.700,   2.442, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
24/04/2006 00:00:00,5501.10000,   0.018,  13.800,   5.241,   0.000, 187.225,   0.189,   0.014,   0.113,   0.099,   1.749,  28.043,   5.767,   2.471, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
25/04/2006 00:00:00,5468.70000,   0.018,  14.200,   5.552,   0.000, 187.117,   0.188,   0.013,   0.113,   0.099,   1.793,  28.341,   5.834,   2.500, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
26/04/2006 00:00:00,5375.60000,   0.018,  13.900,   5.862,   0.000, 187.010,   0.187,   0.013,   0.113,   0.099,   1.837,  28.639,   5.901,   2.528, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
27/04/2006 00:00:00,5395.90000,   0.018,  13.500,   6.172,   0.000, 186.902,   0.186,   0.013,   0.113,   0.100,   1.882,  28.937,   5.968,   2.557, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
28/04/2006 00:00:00,5428.30000,   0.018,  12.900,   6.483,   0.000, 186.794,   0.185,   0.013,   0.113,   0.100,   1.926,  29.235,   6.034,   2.586, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
29/04/2006 00:00:00,5428.30000,   0.018,  12.200,   6.793,   0.000, 186.686,   0.184,   0.013,   0.113,   0.100,   1.970,  29.533,   6.101,   2.614, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
30/04/2006 00:00:00,5311.00000,   0.018,  12.000,   7.103,   0.000, 186.579,   0.182,   0.013,   0.113,   0.100,   2.015,  29.831,   6.168,   2.643, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
01/05/2006 00:00:00,5351.40000,   0.018,  12.400,   7.414,   0.000, 186.471,   0.181,   0.013,   0.113,   0.100,   2.059,  30.129,   6.235,   2.672, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
02/05/2006 00:00:00,5230.10000,   0.018,  12.900,   7.724,   0.000, 186.363,   0.180,   0.013,   0.113,   0.100,   2.103,  30.427,   6.302,   2.700, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
03/05/2006 00:00:00,5294.80000,   0.018,  13.000,   8.034,   0.000, 186.255,   0.179,   0.013,   0.113,   0.100,   2.148,  30.725,   6.369,   2.729, 145.132,  16.667,   9.433,   5.833,   5.833,  40.000,  28.333, 204.167
