ISOTime,Flow,Salt,Temp,SSOL1,SSOL2,DO,PO4,DOP,POP,PIP,NH4,NO3,DON,PON,DOC,POC,SiO2,CYANO,CHLOR,CRYPTO,FDIAT,MDIAT
12/02/2092 00:00:00,219.80000,   0.020,   1.000,  81.600,   0.000, 221.875,   1.137,   0.082,   1.655,   1.574,  16.421,  86.366,  20.109,   8.618, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
13/02/2092 00:00:00,187.50000,   0.020,   1.000,  71.400,   0.000, 221.875,   1.136,   0.082,   1.557,   1.475,  17.059,  87.081,  20.342,   8.718, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
14/02/2092 00:00:00,157.90000,   0.020,   1.000,  62.100,   0.000, 221.875,   1.138,   0.082,   1.456,   1.375,  17.723,  88.274,  20.623,   8.839, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
15/02/2092 00:00:00,131.80000,   0.020,   1.000,  53.400,   0.000, 221.875,   1.150,   0.083,   1.347,   1.265,  17.971,  90.074,  20.895,   8.955, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
16/02/2092 00:00:00,112.20000,   0.020,   1.000,  47.000,   0.000, 221.875,   1.157,   0.083,   1.272,   1.188,  17.647,  95.346,  21.487,   9.209, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
17/02/2092 00:00:00,118.50000,   0.020,   1.000,  49.300,   0.000, 221.875,   1.105,   0.080,   1.519,   1.440,  14.044,  88.184,  19.594,   8.398, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
18/02/2092 00:00:00,167.20000,   0.020,   1.000,  66.400,   0.000, 221.875,   1.071,   0.077,   1.723,   1.646,  12.297,  81.139,  18.333,   7.857, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
19/02/2092 00:00:00,238.20000,   0.020,   1.000,  88.500,   0.000, 221.875,   1.063,   0.076,   1.788,   1.711,  11.925,  77.292,  17.774,   7.617, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
20/02/2092 00:00:00,303.20000,   0.020,   1.000, 107.500,   0.000, 221.875,   1.061,   0.076,   1.781,   1.705,  12.147,  75.119,  17.505,   7.502, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
21/02/2092 00:00:00,337.00000,   0.020,   1.000, 115.800,   0.000, 221.875,   1.064,   0.076,   1.741,   1.665,  12.614,  73.939,  17.388,   7.452, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
22/02/2092 00:00:00,330.40000,   0.020,   1.000, 113.700,   0.000, 221.875,   1.075,   0.077,   1.680,   1.603,  13.181,  73.539,  17.367,   7.443, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
23/02/2092 00:00:00,294.30000,   0.020,   1.000, 103.200,   0.000, 221.875,   1.089,   0.078,   1.603,   1.525,  13.776,  73.767,  17.434,   7.471, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
24/02/2092 00:00:00,247.40000,   0.020,   1.000,  89.500,   0.000, 221.875,   1.113,   0.080,   1.524,   1.444,  14.282,  76.824,  17.886,   7.666, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
25/02/2092 00:00:00,204.30000,   0.020,   1.000,  76.700,   0.000, 221.875,   1.122,   0.081,   1.457,   1.377,  15.001,  81.984,  18.726,   8.025, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
26/02/2092 00:00:00,170.40000,   0.020,   1.000,  66.200,   0.000, 221.875,   1.147,   0.083,   1.399,   1.316,  15.564,  89.901,  19.954,   8.551, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
27/02/2092 00:00:00,144.70000,   0.020,   1.000,  58.000,   0.000, 221.875,   1.163,   0.084,   1.349,   1.266,  16.437,  97.184,  21.204,   9.088, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
28/02/2092 00:00:00,123.60000,   0.020,   1.000,  50.800,   0.000, 221.875,   1.177,   0.085,   1.297,   1.212,  17.351, 102.537,  22.250,   9.536, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
29/02/2092 00:00:00,105.40000,   0.020,   1.000,  44.900,   0.000, 221.875,   1.186,   0.085,   1.235,   1.149,  18.315, 105.811,  23.050,   9.879, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
01/03/2092 00:00:00,90.15000,   0.020,   1.000,  39.000,   0.000, 221.875,   1.190,   0.086,   1.162,   1.076,  19.341, 107.111,  23.600,  10.114, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
02/03/2092 00:00:00,77.87000,   0.020,   1.000,  34.400,   0.000, 221.875,   1.188,   0.085,   1.083,   0.997,  20.331, 106.804,  23.936,  10.259, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
03/03/2092 00:00:00,68.45000,   0.020,   1.000,  31.000,   0.000, 221.875,   1.183,   0.085,   1.004,   0.919,  21.269, 105.559,  24.136,  10.344, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
04/03/2092 00:00:00,61.48000,   0.020,   1.000,  28.800,   0.000, 221.875,   1.179,   0.085,   0.925,   0.841,  21.959, 104.281,  24.251,  10.394, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
05/03/2092 00:00:00,56.46000,   0.020,   1.000,  26.400,   0.000, 221.875,   1.173,   0.085,   0.851,   0.766,  22.549, 103.142,  24.321,  10.424, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
06/03/2092 00:00:00,52.92000,   0.020,   1.000,  25.300,   0.000, 221.875,   1.159,   0.084,   0.789,   0.706,  23.449, 101.528,  24.391,  10.454, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
07/03/2092 00:00:00,50.36000,   0.020,   1.000,  24.600,   0.000, 221.875,   1.148,   0.083,   0.736,   0.653,  24.132, 100.237,  24.455,  10.481, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
08/03/2092 00:00:00,48.43000,   0.020,   1.000,  23.400,   0.000, 221.875,   1.143,   0.082,   0.687,   0.605,  24.411,  99.845,  24.496,  10.498, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
09/03/2092 00:00:00,70.17000,   0.020,   1.000,  31.400,   0.000, 221.875,   1.065,   0.077,   1.528,   1.451,  14.044,  80.811,  18.822,   8.066, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
10/03/2092 00:00:00,135.10000,   0.020,   1.000,  56.000,   0.000, 221.875,   1.162,   0.084,   1.995,   1.912,  12.324,  79.061,  18.309,   7.846, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
11/03/2092 00:00:00,238.70000,   0.020,   1.000,  89.000,   0.000, 221.875,   1.213,   0.087,   2.162,   2.075,  12.655,  78.654,  18.462,   7.912, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
12/03/2092 00:00:00,353.20000,   0.020,   1.000, 120.900,   0.000, 221.875,   1.275,   0.092,   2.226,   2.135,  13.042,  80.471,  18.858,   8.082, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
13/03/2092 00:00:00,455.60000,   0.020,   5.000, 147.700,   0.000, 199.688,   1.295,   0.093,   2.283,   2.190,  13.310,  82.200,  19.234,   8.243, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
14/03/2092 00:00:00,531.70000,   0.020,   5.670, 166.700,   0.000, 196.406,   1.266,   0.091,   2.331,   2.240,  13.919,  83.356,  19.651,   8.421, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
15/03/2092 00:00:00,568.90000,   0.020,   6.100, 174.700,   0.000, 194.219,   1.243,   0.089,   2.330,   2.241,  14.471,  84.605,  20.017,   8.640, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
16/03/2092 00:00:00,564.70000,   0.020,   5.440, 173.300,   0.000, 197.500,   1.221,   0.088,   2.289,   2.201,  14.976,  85.644,  20.280,   8.691, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
17/03/2092 00:00:00,527.00000,   0.020,   4.060, 163.800,   0.000, 204.688,   1.190,   0.086,   2.220,   2.134,  15.454,  86.264,  20.439,   8.760, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
18/03/2092 00:00:00,470.00000,   0.020,   1.000, 149.000,   0.000, 221.875,   1.162,   0.084,   2.133,   2.049,  15.894,  86.700,  20.535,   8.801, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
19/03/2092 00:00:00,407.00000,   0.020,   1.000, 133.200,   0.000, 221.875,   1.153,   0.083,   2.037,   1.954,  16.293,  87.283,  20.604,   8.830, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
20/03/2092 00:00:00,342.80000,   0.020,   1.000, 116.100,   0.000, 221.875,   1.155,   0.083,   1.955,   1.871,  16.855,  87.978,  20.731,   8.885, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
21/03/2092 00:00:00,277.90000,   0.020,   1.000,  98.100,   0.000, 221.875,   1.180,   0.085,   1.883,   1.798,  17.519,  89.098,  20.956,   8.981, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
22/03/2092 00:00:00,214.90000,   0.020,   1.000,  79.300,   0.000, 221.875,   1.241,   0.089,   1.811,   1.722,  18.111,  91.212,  21.322,   9.138, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
23/03/2092 00:00:00,159.40000,   0.020,   1.000,  62.200,   0.000, 221.875,   1.332,   0.096,   1.730,   1.634,  18.443,  94.549,  21.796,   9.341, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
24/03/2092 00:00:00,116.50000,   0.020,   1.000,  47.800,   0.000, 221.875,   1.414,   0.102,   1.652,   1.550,  18.316, 100.484,  22.539,   9.660, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
25/03/2092 00:00:00,89.75000,   0.020,   1.000,  38.600,   0.000, 221.875,   1.467,   0.105,   1.613,   1.507,  17.667, 111.365,  23.868,  10.229, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
26/03/2092 00:00:00,79.34000,   0.020,   1.000,  35.300,   0.000, 221.875,   1.494,   0.107,   1.600,   1.493,  17.193, 122.122,  25.209,  10.804, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
27/03/2092 00:00:00,80.07000,   0.020,   1.000,  35.600,   0.000, 221.875,   1.512,   0.109,   1.575,   1.467,  17.036, 128.546,  26.009,  11.147, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
28/03/2092 00:00:00,83.71000,   0.020,   4.020,  37.300,   0.000, 204.844,   1.531,   0.110,   1.527,   1.416,  17.036, 131.549,  26.371,  11.302, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
29/03/2092 00:00:00,84.12000,   0.020,   5.080,  37.100,   0.000, 199.375,   1.563,   0.113,   1.443,   1.331,  16.570, 134.052,  26.555,  11.381, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
30/03/2092 00:00:00,79.91000,   0.020,   6.420,  35.400,   0.000, 192.656,   1.578,   0.114,   1.335,   1.222,  16.119, 138.321,  26.959,  11.554, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
31/03/2092 00:00:00,73.92000,   0.020,   7.990,  33.300,   0.000, 185.313,   1.579,   0.114,   1.254,   1.140,  14.930, 146.734,  27.603,  11.830, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
01/04/2092 00:00:00,69.37000,   0.020,   8.850,  31.600,   0.000, 181.406,   1.524,   0.110,   1.213,   1.103,  14.527, 150.995,  28.156,  12.067, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
02/04/2092 00:00:00,67.22000,   0.020,   9.250,  30.600,   0.000, 179.688,   1.434,   0.103,   1.181,   1.078,  15.595, 147.831,  28.000,  12.000, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
03/04/2092 00:00:00,69.36000,   0.020,  10.350,  31.500,   0.000, 175.000,   1.394,   0.100,   1.117,   1.017,  14.804, 144.223,  27.306,  11.703, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
04/04/2092 00:00:00,74.01000,   0.020,   9.950,  33.500,   0.000, 176.719,   1.332,   0.096,   1.074,   0.978,  16.275, 137.172,  26.616,  11.407, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
05/04/2092 00:00:00,76.93000,   0.020,   9.050,  34.300,   0.000, 180.469,   1.289,   0.093,   1.025,   0.932,  17.559, 131.214,  26.141,  11.203, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
06/04/2092 00:00:00,75.12000,   0.020,   8.660,  33.600,   0.000, 182.344,   1.293,   0.093,   0.953,   0.860,  17.004, 129.643,  25.860,  11.083, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
07/04/2092 00:00:00,71.53000,   0.020,   7.480,  32.400,   0.000, 187.656,   1.255,   0.090,   0.967,   0.876,  16.412, 129.215,  25.650,  10.993, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
08/04/2092 00:00:00,69.61000,   0.020,   6.060,  31.800,   0.000, 194.375,   1.204,   0.087,   0.979,   0.893,  16.889, 128.147,  25.696,  11.012, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
09/04/2092 00:00:00,70.40000,   0.020,   5.710,  32.100,   0.000, 196.094,   1.154,   0.083,   0.950,   0.867,  17.145, 126.474,  25.599,  10.971, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
10/04/2092 00:00:00,74.31000,   0.020,   5.080,  33.700,   0.000, 199.375,   1.118,   0.081,   0.886,   0.806,  16.476, 125.493,  25.275,  10.832, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
11/04/2092 00:00:00,79.17000,   0.020,   6.180,  35.500,   0.000, 193.906,   1.101,   0.079,   0.811,   0.732,  15.225, 125.934,  24.909,  10.676, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
12/04/2092 00:00:00,82.55000,   0.020,   7.830,  36.700,   0.000, 185.938,   1.124,   0.081,   0.817,   0.736,  13.149, 155.029,  28.306,  12.131, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
13/04/2092 00:00:00,82.51000,   0.020,   8.700,  36.900,   0.000, 182.031,   1.187,   0.085,   0.828,   0.742,  11.954, 189.471,  32.657,  13.996, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
14/04/2092 00:00:00,77.48000,   0.020,   9.880,  34.300,   0.000, 177.031,   1.232,   0.089,   0.840,   0.751,  12.271, 216.283,  36.418,  15.608, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
15/04/2092 00:00:00,71.22000,   0.020,  11.530,  31.800,   0.000, 170.156,   1.251,   0.090,   0.830,   0.739,  12.688, 230.534,  38.549,  16.521, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
16/04/2092 00:00:00,67.45000,   0.020,  12.510,  30.900,   0.000, 166.406,   1.227,   0.088,   0.795,   0.707,  13.495, 230.427,  38.809,  16.632, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
17/04/2092 00:00:00,66.57000,   0.020,  12.820,  30.600,   0.000, 165.156,   1.175,   0.085,   0.744,   0.659,  14.580, 220.806,  37.846,  16.220, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
18/04/2092 00:00:00,67.33000,   0.020,  13.100,  30.600,   0.000, 164.219,   1.134,   0.082,   0.679,   0.598,  14.857, 210.210,  36.561,  15.669, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
19/04/2092 00:00:00,67.19000,   0.020,  13.490,  31.000,   0.000, 162.656,   1.126,   0.081,   0.611,   0.530,  14.186, 203.142,  35.453,  15.194, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
20/04/2092 00:00:00,63.50000,   0.020,  13.960,  29.400,   0.000, 160.938,   1.144,   0.082,   0.546,   0.464,  13.331, 198.934,  34.609,  14.832, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
21/04/2092 00:00:00,55.37000,   0.020,  14.390,  25.400,   0.000, 159.375,   1.176,   0.085,   0.488,   0.404,  13.094, 196.191,  34.151,  14.636, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
22/04/2092 00:00:00,46.00000,   0.020,  14.590,  21.200,   0.000, 158.750,   1.221,   0.088,   0.508,   0.420,  14.431, 189.966,  33.765,  14.471, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
23/04/2092 00:00:00,45.47000,   0.020,  14.280,  21.900,   0.000, 159.844,   1.275,   0.092,   0.976,   0.885,  13.249, 173.216,  31.109,  13.333, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
24/04/2092 00:00:00,56.36000,   0.020,  14.240,  27.000,   0.000, 160.000,   1.339,   0.096,   1.170,   1.074,  13.239, 167.368,  30.344,  13.005, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
25/04/2092 00:00:00,70.60000,   0.020,  13.330,  32.500,   0.000, 163.281,   1.314,   0.095,   1.151,   1.056,  13.864, 160.777,  29.543,  12.661, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
26/04/2092 00:00:00,81.81000,   0.020,  12.390,  36.400,   0.000, 166.875,   1.266,   0.091,   1.045,   0.955,  13.885, 154.309,  28.551,  12.236, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
27/04/2092 00:00:00,88.99000,   0.020,  11.290,  38.800,   0.000, 171.094,   1.217,   0.088,   0.936,   0.849,  14.056, 148.919,  27.736,  11.887, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
28/04/2092 00:00:00,90.69000,   0.020,  10.070,  39.600,   0.000, 176.094,   1.180,   0.085,   0.846,   0.761,  14.948, 144.669,  27.260,  11.683, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
29/04/2092 00:00:00,85.23000,   0.020,   9.800,  37.200,   0.000, 177.344,   1.170,   0.084,   0.767,   0.683,  15.103, 142.588,  27.121,  11.624, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
30/04/2092 00:00:00,73.98000,   0.020,  10.740,  33.000,   0.000, 173.438,   1.185,   0.085,   0.686,   0.601,  14.974, 143.262,  27.119,  11.622, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
01/05/2092 00:00:00,60.33000,   0.020,  11.840,  27.600,   0.000, 168.906,   1.212,   0.087,   0.610,   0.523,  13.881, 144.357,  27.160,  11.640, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
02/05/2092 00:00:00,47.80000,   0.020,  13.100,  21.300,   0.000, 164.219,   1.239,   0.089,   0.536,   0.447,  13.610, 145.351,  27.274,  11.689, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
03/05/2092 00:00:00,38.63000,   0.020,  14.240,  17.500,   0.000, 160.000,   1.264,   0.091,   0.475,   0.384,  13.198, 146.169,  27.401,  11.744, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
04/05/2092 00:00:00,31.04000,   0.020,  15.570,  13.800,   0.000, 155.313,   1.277,   0.092,   0.435,   0.344,  12.521, 145.449,  27.339,  11.716, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
05/05/2092 00:00:00,23.48000,   0.020,  16.160,  11.500,   0.000, 153.438,   1.105,   0.080,   0.397,   0.317,  15.591, 127.564,  26.288,  11.266, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
06/05/2092 00:00:00,20.08000,   0.020,  15.770,   9.900,   0.000, 154.688,   0.996,   0.072,   0.345,   0.273,  17.774, 116.803,  25.726,  11.026, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
07/05/2092 00:00:00,21.71000,   0.020,  15.060,  11.200,   0.000, 157.188,   0.954,   0.069,   0.300,   0.231,  19.109, 113.250,  25.616,  10.979, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
08/05/2092 00:00:00,25.49000,   0.020,  14.630,  13.400,   0.000, 158.594,   1.009,   0.073,   0.263,   0.190,  16.414, 122.500,  25.871,  11.087, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
09/05/2092 00:00:00,28.64000,   0.020,  14.670,  14.900,   0.000, 158.438,   1.049,   0.075,   0.242,   0.166,  15.744, 127.212,  26.086,  11.179, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
10/05/2092 00:00:00,29.56000,   0.020,  14.900,  15.600,   0.000, 157.656,   1.086,   0.078,   0.236,   0.157,  14.951, 146.438,  28.269,  12.115, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
11/05/2092 00:00:00,34.22000,   0.020,  14.630,  18.400,   0.000, 158.594,   1.406,   0.101,   0.835,   0.734,  11.476, 257.293,  42.323,  18.139, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
12/05/2092 00:00:00,44.04000,   0.020,  14.980,  23.500,   0.000, 157.344,   1.706,   0.123,   1.135,   1.012,  11.184, 318.561,  50.730,  21.741, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
13/05/2092 00:00:00,58.69000,   0.020,  15.850,  29.500,   0.000, 154.375,   1.842,   0.133,   1.206,   1.074,  11.842, 335.393,  53.234,  22.814, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
14/05/2092 00:00:00,71.91000,   0.020,  16.480,  33.400,   0.000, 152.344,   1.921,   0.138,   1.169,   1.031,  11.646, 340.644,  53.910,  23.104, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
15/05/2092 00:00:00,78.72000,   0.020,  16.670,  35.300,   0.000, 151.719,   1.961,   0.141,   1.122,   0.981,  11.710, 342.576,  54.148,  23.206, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
16/05/2092 00:00:00,78.42000,   0.020,  16.590,  35.000,   0.000, 152.031,   1.990,   0.143,   1.071,   0.928,  11.670, 336.086,  53.220,  22.809, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
17/05/2092 00:00:00,74.70000,   0.020,  16.120,  33.800,   0.000, 153.594,   2.042,   0.147,   1.042,   0.895,  11.786, 319.731,  50.971,  21.845, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
18/05/2092 00:00:00,73.99000,   0.020,  15.490,  33.600,   0.000, 155.625,   2.114,   0.152,   1.152,   1.000,  12.190, 308.162,  49.503,  21.216, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
19/05/2092 00:00:00,77.21000,   0.020,  14.940,  35.400,   0.000, 157.500,   2.182,   0.157,   1.232,   1.075,  13.213, 294.775,  47.977,  20.561, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
20/05/2092 00:00:00,78.65000,   0.020,  14.630,  35.600,   0.000, 158.594,   2.208,   0.159,   1.228,   1.070,  13.528, 278.656,  45.883,  19.664, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
21/05/2092 00:00:00,77.96000,   0.020,  13.450,  35.300,   0.000, 162.813,   2.119,   0.153,   1.184,   1.032,  15.175, 257.475,  43.408,  18.604, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
22/05/2092 00:00:00,76.75000,   0.020,  12.350,  34.900,   0.000, 167.031,   2.011,   0.145,   1.097,   0.953,  16.061, 237.514,  40.921,  17.538, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
23/05/2092 00:00:00,74.76000,   0.020,  11.720,  33.900,   0.000, 169.375,   1.901,   0.137,   0.985,   0.848,  15.691, 222.604,  38.820,  16.637, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
24/05/2092 00:00:00,70.91000,   0.020,  11.680,  32.700,   0.000, 169.531,   1.813,   0.131,   0.870,   0.739,  14.795, 213.238,  37.276,  15.976, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
25/05/2092 00:00:00,63.91000,   0.020,  12.780,  29.800,   0.000, 165.313,   1.771,   0.127,   0.751,   0.624,  12.296, 210.334,  36.157,  15.496, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
26/05/2092 00:00:00,54.78000,   0.020,  14.120,  26.100,   0.000, 160.469,   1.722,   0.124,   0.650,   0.526,  11.515, 207.510,  35.429,  15.184, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
27/05/2092 00:00:00,46.01000,   0.020,  15.450,  21.900,   0.000, 155.781,   1.661,   0.120,   0.557,   0.438,  11.166, 203.760,  34.812,  14.919, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
28/05/2092 00:00:00,39.87000,   0.020,  17.810,  19.400,   0.000, 148.125,   1.594,   0.115,   0.473,   0.359,  10.739, 199.059,  34.058,  14.596, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
29/05/2092 00:00:00,35.78000,   0.020,  20.600,  18.100,   0.000, 140.000,   1.579,   0.114,   0.398,   0.285,   8.824, 199.332,  33.454,  14.951, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
30/05/2092 00:00:00,31.60000,   0.020,  23.150,  15.700,   0.000, 133.125,   1.582,   0.114,   0.342,   0.228,   7.770, 199.354,  33.026,  14.154, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
31/05/2092 00:00:00,29.94000,   0.020,  24.840,  14.900,   0.000, 129.063,   1.741,   0.125,   0.882,   0.757,   7.881, 179.896,  30.276,  12.976, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
01/06/2092 00:00:00,33.26000,   0.020,  25.430,  17.200,   0.000, 127.656,   1.903,   0.137,   1.044,   0.907,   8.232, 168.202,  28.732,  12.314, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
02/06/2092 00:00:00,37.35000,   0.020,  25.630,  18.900,   0.000, 127.188,   2.007,   0.145,   1.026,   0.882,   8.723, 159.213,  27.576,  11.818, 166.667,  16.667,  85.383,   1.667,   1.667,  11.667,   8.333,  60.000
